paper_id,artifact_type,artifact_path,artifact_sha256,subject_type,artifact_eligible,quality,source_map_version,extraction_contract_version,status
CUMCM-1999-C-001,paper.md,derived/scale/papers/CUMCM-1999-C-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-1999-C-002,knowledge_card.md,derived/scale/papers/CUMCM-1999-C-002/knowledge_card.md,6BDC25A9E9C1D913AE3992DE88E5C2ED8A1B2C515D630682CBA6DB459993B74E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-1999-C-002,metadata.yaml,derived/scale/papers/CUMCM-1999-C-002/metadata.yaml,06D705798447C20E1CF739A2579FDA2473CAC1205AA7E640AE268A6F83AE9710,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-1999-C-002,paper.md,derived/scale/papers/CUMCM-1999-C-002/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-1999-C-003,knowledge_card.md,derived/scale/papers/CUMCM-1999-C-003/knowledge_card.md,A20C5A309E1DB6B1A7331814418B988B06AFBD004C9E6BCF7A2D1E4A8E15301E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-1999-C-003,metadata.yaml,derived/scale/papers/CUMCM-1999-C-003/metadata.yaml,9C298592950EE5E5FBD540C97A3D8D9CB3CBA60CAA0177CFD87AEC3636343F1F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-1999-C-003,paper.md,derived/scale/papers/CUMCM-1999-C-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-001,knowledge_card.md,derived/scale/papers/CUMCM-2000-A-001/knowledge_card.md,A23BCD99D013E0FA41C8F8D4A4DD9EB53312CA733B32EFBAD638DAB0C5EAF36A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-001,metadata.yaml,derived/scale/papers/CUMCM-2000-A-001/metadata.yaml,8A6ADDE5304F39334DD09B7CBF11DFB70C416B2CC2B2C0909A5E1CFBFA8B54AF,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-001,paper.md,derived/scale/papers/CUMCM-2000-A-001/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-002,knowledge_card.md,derived/scale/papers/CUMCM-2000-A-002/knowledge_card.md,E939EA98814594133930468D42FE6BD3030F691F84279D60C9AF46C896A9C4EE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-002,metadata.yaml,derived/scale/papers/CUMCM-2000-A-002/metadata.yaml,13632027EBBEAB2BE28636417B57F03A176CF48D76E3D5E1E0F2DE80EAE9789F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-002,paper.md,derived/scale/papers/CUMCM-2000-A-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-003,knowledge_card.md,derived/scale/papers/CUMCM-2000-A-003/knowledge_card.md,DA4D1EC8C2EB36002F39785F2EAC62F57D4AFA53EB32F628BD5334877B1A8246,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-003,metadata.yaml,derived/scale/papers/CUMCM-2000-A-003/metadata.yaml,51896056000565B93447030EBE5EA690719CBF45D39EF6B768DDBADEC23B7888,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-003,paper.md,derived/scale/papers/CUMCM-2000-A-003/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-004,knowledge_card.md,derived/scale/papers/CUMCM-2000-A-004/knowledge_card.md,059D5E2248545E673F7318DED50C72771068B1B6BB6110F43DCB17694174F4E9,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-004,metadata.yaml,derived/scale/papers/CUMCM-2000-A-004/metadata.yaml,9449613340CB7A477000C632B87AFC465D081FAC722BA4A2C223F4F81D77570E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-004,paper.md,derived/scale/papers/CUMCM-2000-A-004/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-005,knowledge_card.md,derived/scale/papers/CUMCM-2000-A-005/knowledge_card.md,358599EB603D8C461DD100E8BDD61678EDF9F924CE39248F4D9B5144880E0685,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-005,metadata.yaml,derived/scale/papers/CUMCM-2000-A-005/metadata.yaml,904DF7559EDBEFA6036A440E1DB8F1641B39E0073147F8DF443804062E0CB644,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-005,paper.md,derived/scale/papers/CUMCM-2000-A-005/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-006,knowledge_card.md,derived/scale/papers/CUMCM-2000-A-006/knowledge_card.md,FEA02856C83EA412B75F57E398891281E8892C8FD8953CD096FAC5615A2114CC,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-006,metadata.yaml,derived/scale/papers/CUMCM-2000-A-006/metadata.yaml,1A1DEF736AFD5E638DDCB3C475718154416C9FBFD39F9D7C9CA462D5FCEAB828,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-A-006,paper.md,derived/scale/papers/CUMCM-2000-A-006/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-001,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-001/knowledge_card.md,63BC8AB592ED929BC1E5FD93C50F1C0BE4B153759DEC0AD0A4190246E43A489B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-001,metadata.yaml,derived/scale/papers/CUMCM-2000-B-001/metadata.yaml,4173BC9F656784FB9728B63D694AFF9D3D2D48F213FF0A6D20A9F67F38374CB9,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-001,paper.md,derived/scale/papers/CUMCM-2000-B-001/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-002,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-002/knowledge_card.md,F22400401598342F296BB5D0526A7E3CD453C4D9EBCF87529270A9613E530BBE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-002,metadata.yaml,derived/scale/papers/CUMCM-2000-B-002/metadata.yaml,4B8542D40F69EA5B0F74AA54B883CA2856F8A08E092B7C1135734DBFBAAD4A3E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-002,paper.md,derived/scale/papers/CUMCM-2000-B-002/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-003,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-003/knowledge_card.md,0CAF7E7F4EFDDF1C9BF4CB4E64667FD89A272238BAF938A8A7941A2560E2B928,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-003,metadata.yaml,derived/scale/papers/CUMCM-2000-B-003/metadata.yaml,46FAF9A01D3C8CB0FA10B19B1488A0BC0F3F22796C75380F0E74472640AF5017,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-003,paper.md,derived/scale/papers/CUMCM-2000-B-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-004,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-004/knowledge_card.md,6A92300C05C314A50280ADF5B66130CACFE8ABB823DB98BD7226FE12A63EC000,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-004,metadata.yaml,derived/scale/papers/CUMCM-2000-B-004/metadata.yaml,5C1436E73B1D8F356B10A77BA20A86E742E8165B3DE9CB4F42467F9BEFF23635,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-004,paper.md,derived/scale/papers/CUMCM-2000-B-004/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-005,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-005/knowledge_card.md,10A50A35028F92429E90C3783676CBB1A5AE88326EC2BC19F8ACF7A46251A13E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-005,metadata.yaml,derived/scale/papers/CUMCM-2000-B-005/metadata.yaml,D4FCFC41EB46A5716F6E7E6B1D3F2588ED65D3FB58D2B4BBA9C5C45296FC0775,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-005,paper.md,derived/scale/papers/CUMCM-2000-B-005/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-006,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-006/knowledge_card.md,4CA3CD82E74FD2EEDD8CD7B30ADF3D843BD5D50AB08CABD67B398371D4522049,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-006,metadata.yaml,derived/scale/papers/CUMCM-2000-B-006/metadata.yaml,8308BD8D7983EFF352B8E771879B63EFB54789BB038CDCD9B9CD87061919019F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-006,paper.md,derived/scale/papers/CUMCM-2000-B-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-007,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-007/knowledge_card.md,CF487245B6EA355EBED9A73C7E1B47F02285FF1B778F130C093825A17B32B224,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-007,metadata.yaml,derived/scale/papers/CUMCM-2000-B-007/metadata.yaml,1F37499AD065877D82C874621BC3A1EB083130EDA524EB1C0B8A9CC75147511D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-007,paper.md,derived/scale/papers/CUMCM-2000-B-007/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-008,knowledge_card.md,derived/scale/papers/CUMCM-2000-B-008/knowledge_card.md,4C3915EF9B05C8723C93D416CAB5121DF8204D4B94D58E21136D6E96EF099BA0,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-008,metadata.yaml,derived/scale/papers/CUMCM-2000-B-008/metadata.yaml,4AF61F281E7F8ACC15C735E32FC7B6E03F95F64B782D88937D55A054BADC8DB2,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-B-008,paper.md,derived/scale/papers/CUMCM-2000-B-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-001,knowledge_card.md,derived/scale/papers/CUMCM-2000-C-001/knowledge_card.md,998A5DE93574B3EAB8F5AF71D7DBBCA9AACAC15CA9E7B89B4E5B3CFCAE79F19A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-001,metadata.yaml,derived/scale/papers/CUMCM-2000-C-001/metadata.yaml,4233B56E221A296B4A82F6F871E8826DAD6D82D00A1D5EE3DBE5ED6B7F5C5966,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-001,paper.md,derived/scale/papers/CUMCM-2000-C-001/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-002,knowledge_card.md,derived/scale/papers/CUMCM-2000-C-002/knowledge_card.md,CB22645AA10E9EAA52F338EB03C4B540029AA2DCAEDC49AD50F86B446EA0F605,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-002,metadata.yaml,derived/scale/papers/CUMCM-2000-C-002/metadata.yaml,E969E5AF3103717D9B71231BBB16DFF80641203BFD6FF82D5FAFFF60E9FEC18B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-002,paper.md,derived/scale/papers/CUMCM-2000-C-002/paper.md,750BD75CEFFE5D543A1A964F76D8BC65F0B6D50162147B5966FC514A31D8227D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-003,knowledge_card.md,derived/scale/papers/CUMCM-2000-C-003/knowledge_card.md,DFDE8B1EFE6941632C4C608E3F32C45018C72D84D086D30BCA38E712182D811D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-003,metadata.yaml,derived/scale/papers/CUMCM-2000-C-003/metadata.yaml,9BF824FED8E979278FC688DC275CFC55F0B38CB9FBF19D105C9170B356BC1BFA,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-003,paper.md,derived/scale/papers/CUMCM-2000-C-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-004,knowledge_card.md,derived/scale/papers/CUMCM-2000-C-004/knowledge_card.md,02781987CCD7399CD1BB1A69C612BDB75C6350E437D0F31BFA4C92C59900E16E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-004,metadata.yaml,derived/scale/papers/CUMCM-2000-C-004/metadata.yaml,CC5CE576D47A38D2B041685CCF1F9CCD74111C9912C22EE9C16D4DA4BB4C8948,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-C-004,paper.md,derived/scale/papers/CUMCM-2000-C-004/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-001,knowledge_card.md,derived/scale/papers/CUMCM-2000-D-001/knowledge_card.md,4CAD69B4163EF8F3D3D06F3D18DD09EC822897968CC7BE8338CC6FBB53129DF3,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-001,metadata.yaml,derived/scale/papers/CUMCM-2000-D-001/metadata.yaml,3DF7768CC94375728CCD9C420F427669CD87134C0F05A1BC053099CF1C5DB536,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-001,paper.md,derived/scale/papers/CUMCM-2000-D-001/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-002,knowledge_card.md,derived/scale/papers/CUMCM-2000-D-002/knowledge_card.md,3D09C76ECF50248D8800F4A8FB56A97E4ED4445D255E445014E8157834596247,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-002,metadata.yaml,derived/scale/papers/CUMCM-2000-D-002/metadata.yaml,07131993F5B9445A46898F509C61973CAB757FBF1BF412BD31C58DBCCBF163B5,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-002,paper.md,derived/scale/papers/CUMCM-2000-D-002/paper.md,750BD75CEFFE5D543A1A964F76D8BC65F0B6D50162147B5966FC514A31D8227D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-003,knowledge_card.md,derived/scale/papers/CUMCM-2000-D-003/knowledge_card.md,4476D4C36247D6B9600217A042D3C5BCBD108A41BB5F858BCDDDD80B045FBEB9,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-003,metadata.yaml,derived/scale/papers/CUMCM-2000-D-003/metadata.yaml,B2B6788F7D4666DD3CBDD636AE257743F9C8E671AE700A413EF50E58011DB156,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2000-D-003,paper.md,derived/scale/papers/CUMCM-2000-D-003/paper.md,750BD75CEFFE5D543A1A964F76D8BC65F0B6D50162147B5966FC514A31D8227D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-001,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-001/knowledge_card.md,0B33E3199B0CCBB291424EBA349C4796AFEB467B60452FADFB0F20AB04610C4C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-001,metadata.yaml,derived/scale/papers/CUMCM-2001-A-001/metadata.yaml,919C37DAABACA6CCFA2A15801818FFC8F5CF027B62A093FEB206968DE5DE8413,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-001,paper.md,derived/scale/papers/CUMCM-2001-A-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-002,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-002/knowledge_card.md,CA72F03456D5FC9E3F800DF581FEA7011183F264C6BF2A70F78034F043FBB67A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-002,metadata.yaml,derived/scale/papers/CUMCM-2001-A-002/metadata.yaml,0473405CDF073C522DC291844E889BC07AF773D2CA886C597F75699B2EC15EFA,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-002,paper.md,derived/scale/papers/CUMCM-2001-A-002/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-003,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-003/knowledge_card.md,ED6C0BBFE9B38A9FB9150D17E0746D4426F1186E48B55C263C896789A1A10315,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-003,metadata.yaml,derived/scale/papers/CUMCM-2001-A-003/metadata.yaml,01AFB8A35AFF9DF9180C8FE039C7AC4083A79E819B03E0905B90E81A51D6F14E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-003,paper.md,derived/scale/papers/CUMCM-2001-A-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-004,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-004/knowledge_card.md,5CDDD9B8A7AE36781C2162709EC3174E9E1A58E2E78218CE67F300B691450E00,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-004,metadata.yaml,derived/scale/papers/CUMCM-2001-A-004/metadata.yaml,4EB09BAB3879EC45048A9512DF3CB353B6341AF079738B2B2858126CCABEE265,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-004,paper.md,derived/scale/papers/CUMCM-2001-A-004/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-005,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-005/knowledge_card.md,B01744B5FA09C5C776AF23DF3E70322C465288D01ACA728C4CA44FD74A8CB051,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-005,metadata.yaml,derived/scale/papers/CUMCM-2001-A-005/metadata.yaml,1224536CF3A8E2A001530C11A08F5C3D5ABB4253D7321966E502AD21648307F7,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-005,paper.md,derived/scale/papers/CUMCM-2001-A-005/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-006,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-006/knowledge_card.md,82AAE5EBD1E97129C1484E32FF129F63CA029DBF23FC321F02A80E1C5624E49F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-006,metadata.yaml,derived/scale/papers/CUMCM-2001-A-006/metadata.yaml,DBD0A17F07468A3ED600A718A81C31D657F89D07B99D04A0BFB14EDB51EEC699,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-006,paper.md,derived/scale/papers/CUMCM-2001-A-006/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-007,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-007/knowledge_card.md,44906272EA7E023E80AFCBA8CB530BB0816870004A32DDB5B02DA98048DABD70,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-007,metadata.yaml,derived/scale/papers/CUMCM-2001-A-007/metadata.yaml,E8F6131D2CA80467ECFE8AA5600ABBDAFF4E275F5452CA97F7EEF79BA98DDD76,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-007,paper.md,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-008,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-008/knowledge_card.md,849D81374F5023009991C35835B361CC9C3E1660C3BA585714D7CF8FE31D44B2,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-008,metadata.yaml,derived/scale/papers/CUMCM-2001-A-008/metadata.yaml,B3676101F18D561F8AFCDCD72563891D831664CEF7959CE27FE4F89F8AE78387,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-008,paper.md,derived/scale/papers/CUMCM-2001-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-009,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-009/knowledge_card.md,D94EA6AB7960D11B1956F6B8263F854287017BF818AF11894DDA2F793BB7496D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-009,metadata.yaml,derived/scale/papers/CUMCM-2001-A-009/metadata.yaml,07473C3E03EB55D1932E8F491DC53972951289F17124DF3E222DAAA13D8ABE39,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-009,paper.md,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-010,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-010/knowledge_card.md,89083A037241C0DCD3CAD8762C618DDE6D3B38313DFF0740F00C445362EB4EBB,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-010,metadata.yaml,derived/scale/papers/CUMCM-2001-A-010/metadata.yaml,F01D0695C43ACA798632A991870B8DE1EA869CDD728256AB1D730EDF424C6475,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-010,paper.md,derived/scale/papers/CUMCM-2001-A-010/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-011,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-011/knowledge_card.md,D6F8C2A5BB7530BD0E8167735A7DFDF090FCC7FFD5DDE0F1489FCB73C035AABE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-011,metadata.yaml,derived/scale/papers/CUMCM-2001-A-011/metadata.yaml,FDE14426254D925E6815584205EF0B2FA30328E7C7FFC56DA99F639EAFB36ACD,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-011,paper.md,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-012,knowledge_card.md,derived/scale/papers/CUMCM-2001-A-012/knowledge_card.md,0AD59C80BD6F645E382432B84BA9C58E9F31D12B3396EE4D30CE0449AA68AC9B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-012,metadata.yaml,derived/scale/papers/CUMCM-2001-A-012/metadata.yaml,6BFB2E4E8553A0DA90A00EE24B266A56DA3C03D9CCF95DE026D7D19D38E0DCE6,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-A-012,paper.md,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-001,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-001/knowledge_card.md,7BCCE3A8047C838D8EA4EEE6CFBDA5E44AD1EF44B0ECDB82F0169E8ECE4991C0,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-001,metadata.yaml,derived/scale/papers/CUMCM-2001-B-001/metadata.yaml,CE818DE599784724E70BF2654E556011620F824B0138B0408810F2C85B012E03,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-001,paper.md,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-002,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-002/knowledge_card.md,2EDE27CA4AD42898A477A6245E8A2CAFCF7A0889639C9B815C42B9CD0E1E464F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-002,metadata.yaml,derived/scale/papers/CUMCM-2001-B-002/metadata.yaml,1108D44CC40FA29704FF161FD085E0F8E0E47AC5AADA69814AC968FEDFD699C5,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-002,paper.md,derived/scale/papers/CUMCM-2001-B-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-003,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-003/knowledge_card.md,B98E749C484C79AF6151F8505789A80CE7BF86F3C91FC2F395164CF4CC73DC78,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
