"paper_id","source_path","source_sha_before","source_sha_after","source_size","word_version","word_build","conversion_attempted","conversion_started","conversion_completed","word_create_attempted","word_created","security_configuration_attempted","security_configured","security_verified","security_gate_pass","documents_collection_acquire_attempted","documents_collection_acquired","document_open_attempted","document_open_returned_object","document_opened","document_open_exception_type","document_open_exception_message","document_open_hresult","document_open_inner_exception_type","document_open_inner_exception_message","export_invocation_strategy","export_argument_count","export_output_path","export_output_full_path","export_output_parent","export_output_parent_exists","export_output_extension","export_output_path_length","export_output_file_exists_before","export_output_absolute","export_output_parent_governed","export_output_source_directory_match","export_output_path_type","export_format_value","export_exception_type","export_exception_message","export_hresult_hex","export_hresult_decimal","export_inner_exception_type","export_inner_exception_message","export_attempted","export_completed","stage_word_pid","background_drain_check_implemented","background_drain_status_available","background_saving_status_initial","background_printing_status_initial","background_saving_status_final","background_printing_status_final","background_drain_completed","background_drain_wait_ms","background_drain_error_type","background_drain_error_message","post_export_settle_implemented","post_export_settle_ms","post_export_settle_completed","document_com_release_attempted","document_com_release_completed","documents_com_release_attempted","documents_com_release_completed","options_com_release_attempted","options_com_release_completed","word_com_release_attempted","word_com_release_completed","document_close_attempted","document_closed","word_quit_attempted","word_quit_called","word_quit_exception_type","word_quit_exception_message","word_quit_hresult","word_quit_inner_exception_type","word_quit_inner_exception_message","com_references_released","word_process_exited","primary_error_code","primary_error_message","cleanup_error_code","cleanup_error_message","derivative_path","derivative_sha256","derivative_size","validation_derivative_path","validation_derivative_sha256","validation_export_attempted","validation_export_completed","validation_stage_word_pid","validation_background_drain_completed","validation_background_drain_wait_ms","validation_document_closed","validation_word_quit_called","validation_com_references_released","validation_word_process_exited","validation_error_code","validation_error_message","error_code","error_message"
"CUMCM-2014-D-003","2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计/D-储药槽的设计.doc","2C45B7888C43355B39D0BC01726D842D4744C55DC1E2F8AF829B7DB9D8D4AA35","2C45B7888C43355B39D0BC01726D842D4744C55DC1E2F8AF829B7DB9D8D4AA35","568832","16.0.20228.20190","16.0.20228.20190","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","TWO_REQUIRED_ARGUMENTS","2","D:\cumcm-modeling-Award-Collection\derived\scale\doc_contract_pilot_interactive\CUMCM-2014-D-003\source_converted.pdf","D:\cumcm-modeling-Award-Collection\derived\scale\doc_contract_pilot_interactive\CUMCM-2014-D-003\source_converted.pdf","D:\cumcm-modeling-Award-Collection\derived\scale\doc_contract_pilot_interactive\CUMCM-2014-D-003","1",".pdf","117","0","1","1","0","System.String","17","","","","","","","1","1","10612","1","1","0","0","0","0","1","0","","","1","500","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","","","","","D:\cumcm-modeling-Award-Collection\derived\scale\doc_contract_pilot_interactive\CUMCM-2014-D-003\source_converted.pdf","00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C","868969","D:\cumcm-modeling-Award-Collection\tmp\g8_doc_interactive_word_pilot\validation\CUMCM-2014-D-003\source_converted.pdf","10C4EA391486AC7BD6A84C7FFF7BD606574702901834B7FFC688A350E7AA9C52","1","1","38168","1","0","1","1","1","1","","","",""
