paper_id,change_type,expected,status,old_record_sha256,new_record_sha256,notes
CUMCM-2003-D-003,ADDED,1,EXPECTED,,0DC1562F521F7FCAFF8EDC438D7E9D751CCA9ADF286F9D8F715E48EF08DECFE9,new formal index creation
CUMCM-2003-D-004,ADDED,1,EXPECTED,,DFDEC01172B56D3673FF5D8B3B26678903D3FD1C94232545AAC535C8BB1A1874,new formal index creation
CUMCM-2004-A-001,ADDED,1,EXPECTED,,E2DE5D963C456BAE1DE300767B122C52AC659271373C92339779BB05E346B7FE,new formal index creation
CUMCM-2004-A-002,ADDED,1,EXPECTED,,4018DD2BDC02A9771964BDB394E50CA0A48E2CF2CDE357DB43258D5FE19FACDC,new formal index creation
CUMCM-2004-A-003,ADDED,1,EXPECTED,,E7C2E0C9BEED2C7DCBF51472786372F9149039FE523C334DA798FD093D020AEF,new formal index creation
CUMCM-2004-A-004,ADDED,1,EXPECTED,,1592A70251B1DC3A4E682435B12ED075797F6B8BF6F0276A663CEA1D427E5E7D,new formal index creation
CUMCM-2004-A-005,ADDED,1,EXPECTED,,4E849966DF3F7753429C3AF6DC51B38AB3360175208F18120C9749760CE7368A,new formal index creation
CUMCM-2004-B-001,ADDED,1,EXPECTED,,1E89A4B82827D2A8A8A57BB6FCAF8AC80D3FD73C49F5F8B5B54DBB0DD6995827,new formal index creation
CUMCM-2004-B-002,ADDED,1,EXPECTED,,D56359E22CBA5FEFEF70C3D63D2F6DCA7D9A78682EF7F6616E46641C5D799C1C,new formal index creation
CUMCM-2004-B-003,ADDED,1,EXPECTED,,58878E8351A883FCD03885910B463C19AD02057D5953540DCDD7D9E8E6B65A01,new formal index creation
CUMCM-2004-B-004,ADDED,1,EXPECTED,,0D005FFB659256AA35E3B57CF07B116D9E135232792414BA413217C94267AB0D,new formal index creation
CUMCM-2004-B-005,ADDED,1,EXPECTED,,87AB1B042CCB698C64852E427F22990F6167C3FEF4DC5554DF834043EC35A5D9,new formal index creation
CUMCM-2004-B-006,ADDED,1,EXPECTED,,CAA116EF9308E57C7C7BF5D9D3507DD898BABE1D156E38675B575D9BE1CA456B,new formal index creation
CUMCM-2004-B-007,ADDED,1,EXPECTED,,436491EE1ED46F7DA098F7D8B2050511C2408C31DE9E1796B3E8DE18E1E89A77,new formal index creation
CUMCM-2005-A-001,ADDED,1,EXPECTED,,8EB684059F9755FA28AACB73B2D982E2B66209EA564C48A1343301CB2396F7A6,new formal index creation
CUMCM-2005-A-002,ADDED,1,EXPECTED,,ECA6319C2194F05209F695F79F86661B7385A970AB8A9E31F6E6F111594E8CDC,new formal index creation
CUMCM-2005-A-003,ADDED,1,EXPECTED,,CA1A06CBCBE9EBBDB8152B7CF62ACAB2D09F29C8E659E6094A87E398D05D1370,new formal index creation
CUMCM-2005-A-004,ADDED,1,EXPECTED,,CA4AC7A30C026DCB9FA185344409415C049ED004C4303026219F8D4D67D4D081,new formal index creation
CUMCM-2005-A-005,ADDED,1,EXPECTED,,327999BF883C3AACEA85F77CCA6DF0277901C2968BB7AE77DDBD891F6B34A4E5,new formal index creation
CUMCM-2005-A-006,ADDED,1,EXPECTED,,29784851119C23E3794A53489217CD28276F757E15679F9F942DCF1FDB6A3CE5,new formal index creation
CUMCM-2005-A-007,ADDED,1,EXPECTED,,115FA27D452F8B746117F407EA26C9B54EBCA94991AC90F65C313F071780EC83,new formal index creation
CUMCM-2005-B-002,ADDED,1,EXPECTED,,1AF878B401AA65A85FDB88B4A13E5184F1E946ACDFE11CC879F0CC43CDA5F5E3,new formal index creation
CUMCM-2005-B-003,ADDED,1,EXPECTED,,36150E3FF5F0707E2DCC3EE7714D85D1BC749841C0C7E7E2B0E58972EC57B066,new formal index creation
CUMCM-2005-B-004,ADDED,1,EXPECTED,,4CB8D9583EBD2098CBF22BF3C00DD03C5A7278ED472047F8D98675127F7A71E2,new formal index creation
CUMCM-2005-B-005,ADDED,1,EXPECTED,,F3F43F05596575AF401688453C99E20982493B8E79F2E98D203CAC0E6D003BBF,new formal index creation
CUMCM-2005-B-006,ADDED,1,EXPECTED,,C789989B259F179EE3CFFE1C0E20CFDBA9F8E25CA0AB8844981EA9D6804DB49E,new formal index creation
CUMCM-2005-B-007,ADDED,1,EXPECTED,,CE101EBA385892D213BCB501CF053B0607CCC2A2BFE25B3BB291B93CA5075842,new formal index creation
CUMCM-2005-C-001,ADDED,1,EXPECTED,,166B492B9AAE605EE1BC2AA7D8C5C127C30D057E4C9233909D4E000456542CB6,new formal index creation
CUMCM-2005-C-002,ADDED,1,EXPECTED,,A91A21BE0C2167BEEAA24028B39F1B57CF181D2C876D8813B2E1FE1AB9499483,new formal index creation
CUMCM-2005-C-004,ADDED,1,EXPECTED,,4DB5DCE89CC724FD038C7770940358476A76BBF9977A14A0243F4B6A41C27AB5,new formal index creation
CUMCM-2005-C-005,ADDED,1,EXPECTED,,E566D5B40699C92714C9DCC234F6EDA10222FF8B8ADF11CCBEE6C31D87532957,new formal index creation
CUMCM-2005-C-006,ADDED,1,EXPECTED,,BE89DDC606F118FB5349E5EF0A4B1D287D033303ADD03A66CC9359FDA34A26C5,new formal index creation
CUMCM-2006-A-001,ADDED,1,EXPECTED,,919F61BA80907A3F2D4BDB8AF4962F4C262D037DAC878B5229A0BC4E78DB6388,new formal index creation
CUMCM-2006-A-002,ADDED,1,EXPECTED,,20332383D9A22A92E85F9E90013D35360629F6178EC11F6D8CD0376A961F5598,new formal index creation
CUMCM-2006-A-003,ADDED,1,EXPECTED,,6F536FAA14BE56B01DA466F8E3FC568ED3B00CB686C390502B8ED9F811ED13C4,new formal index creation
CUMCM-2006-A-004,ADDED,1,EXPECTED,,A91B1AE5F63762E97594AAEBF2687B5A37AC2B12F0A7543896C59E6B03509316,new formal index creation
CUMCM-2006-A-006,ADDED,1,EXPECTED,,6559B4D54F346A97057F48567A86F11A6DC18A7B33C3DE6056A5925A923FE049,new formal index creation
CUMCM-2006-A-007,ADDED,1,EXPECTED,,41423CE7514B482A0E069EA249BFBD590BE305BE9448BBB394D5F0EFDA4D9FD3,new formal index creation
CUMCM-2006-B-001,ADDED,1,EXPECTED,,B951095A626E806A439521A9B6D49EEFAFBC845F470B52B898540D6AFFE2C653,new formal index creation
CUMCM-2006-B-002,ADDED,1,EXPECTED,,BFE19F417AFC12F0781145ED81AE009C0216F76286B325433D94315BD3C195ED,new formal index creation
CUMCM-2006-B-003,ADDED,1,EXPECTED,,831F88B205349352D553D02934C46D4CD16A9DF877DABDE273B7086EE614A9CC,new formal index creation
CUMCM-2006-B-004,ADDED,1,EXPECTED,,E59D6B4A46D9A441DC67342520037C8668739798A4DCA4C0BAE7B0F64D002A28,new formal index creation
CUMCM-2006-B-005,ADDED,1,EXPECTED,,56295C0EBAF36B2C03D15A258F51DE32B146DB5BB4C509DE86AC2CAED4E00873,new formal index creation
CUMCM-2007-A-001,ADDED,1,EXPECTED,,92EA85D3331ED5822A3B622B94383C7C6F5098EED1724DA871E14302B2F0417A,new formal index creation
CUMCM-2007-A-003,ADDED,1,EXPECTED,,8746FC6E2ACDA534965B779B256F0C73637FE6BFEDB820A5E2831F584D9FDB77,new formal index creation
CUMCM-2007-A-004,ADDED,1,EXPECTED,,10FC3ECAA53131C76894FDA5D6D885B2C65A6EC9FA6E278E7760D05F204E1179,new formal index creation
CUMCM-2007-A-005,ADDED,1,EXPECTED,,9F6802CBD02916DA97659DA64987391B77B99041B13AA54BE575915D32F77BFA,new formal index creation
CUMCM-2007-A-006,ADDED,1,EXPECTED,,8903EC3F4EDC4AB82C2CECBBBDD9474C6CA8F584F49EB68E18BCAA7734B96D81,new formal index creation
CUMCM-2007-A-007,ADDED,1,EXPECTED,,6E6141092C5BF711BE57D9E1A852CFBC8EEB1D0E5CDBCCCE029266D11409E478,new formal index creation
CUMCM-2007-A-008,ADDED,1,EXPECTED,,22AB628E9961D61737197C801A7C586ACAFC785D94AC825D48C08AD6E6B6F78F,new formal index creation
CUMCM-2007-A-009,ADDED,1,EXPECTED,,A47B268AD7B993FE98628EE0B899775C4B7CE7E43F4D6893CAA7BEA2E6164AED,new formal index creation
CUMCM-2007-A-010,ADDED,1,EXPECTED,,E7AC712F4521DB8D5FB264AA5AC4AF67E8AD2B92ECD6D681B60FBC5BE0B8EC31,new formal index creation
CUMCM-2007-A-012,ADDED,1,EXPECTED,,3C88151062E207B7C15F687F348EB84DA1F70B18EE5DDE11D6848BB8E6D32EB5,new formal index creation
CUMCM-2007-A-013,ADDED,1,EXPECTED,,DF8C2FF3BF9A380F66A74E85838DBF9B58061395DB2D31681AB3219DC3B460EF,new formal index creation
CUMCM-2007-A-015,ADDED,1,EXPECTED,,378E19F335D1505B2885521696E1737B49695E17464554156B1AA187EBE40E10,new formal index creation
CUMCM-2007-B-001,ADDED,1,EXPECTED,,7CC044ABBFAFE1B048569FB15D786CBA57D1A45949D3C887DE982F132DA6CDA0,new formal index creation
CUMCM-2007-B-002,ADDED,1,EXPECTED,,EE11CD5EF504F6F7CDF2F08D34842DD72A1FDB1017B2745DA6327A64664F3373,new formal index creation
CUMCM-2007-B-003,ADDED,1,EXPECTED,,1B8EB8A67C1B7A6E85B1A34A66354FF6FB4BAA924C79088B9D3DAC97C9E1BEB9,new formal index creation
CUMCM-2007-B-004,ADDED,1,EXPECTED,,8DA3A0E64F12CAD4A810E8156F4F8D2E0DCAFE42C919C4158201D028AA5B2C00,new formal index creation
CUMCM-2007-B-005,ADDED,1,EXPECTED,,8134BA3B457A60BC3E241F5EB0935FE68C29963BB9B69BDB01E1D07B80427A60,new formal index creation
CUMCM-2007-B-006,ADDED,1,EXPECTED,,B129DD463ED6ACFA88D8AF01ED495892F9A06904E7445B2847D475418B21087E,new formal index creation
CUMCM-2007-B-007,ADDED,1,EXPECTED,,BAB00E397F0BFAB3C00B0DC57F6E5615D6EE6D5523F855A573A405EE8AB23689,new formal index creation
CUMCM-2007-B-009,ADDED,1,EXPECTED,,68D812CC3ACBBE06031F25EB7D1B7630D6623F5B91926626ABB3B4AC8F4A3486,new formal index creation
CUMCM-2007-B-010,ADDED,1,EXPECTED,,12C8F46AFC30C6BDF514A3B21DCA6520BCF81AFDCFE63CB95F9E8C73A5A26897,new formal index creation
CUMCM-2007-B-011,ADDED,1,EXPECTED,,FA52DE6A46D41961B62F3BFD78311BCEEF644124D9743B890C6E9F84CFEC4BBD,new formal index creation
CUMCM-2007-B-012,ADDED,1,EXPECTED,,AD5D2461C2AC45CF92CA429F5E7E6ABC909A56DC2289C7E0B6D2DFB7A2F2975B,new formal index creation
CUMCM-2007-C-001,ADDED,1,EXPECTED,,C1DB5391D4505086B830D9615EA81DF3C1EEC12D95E187D1D913B746EC7D49EF,new formal index creation
CUMCM-2007-C-002,ADDED,1,EXPECTED,,D85703E9BCCCEF54D95537C07745E2D6DB048B3322EC1EE10AA34ED31306CA04,new formal index creation
CUMCM-2007-C-003,ADDED,1,EXPECTED,,087470D1DFED0AB56D2150FDE24C0A168E121A0EE7CDAFC85AF1A89FB58D8865,new formal index creation
CUMCM-2007-D-001,ADDED,1,EXPECTED,,071FD76D446A88F7307AD118E0A23980D8DA432992E8AE5078AB6F591BB2DF7A,new formal index creation
CUMCM-2007-D-002,ADDED,1,EXPECTED,,D0A71CDCA30B9A55833A82004151090914AF334EF5F720304F816830102FFD0A,new formal index creation
CUMCM-2008-A-001,ADDED,1,EXPECTED,,BBCDAD1E976C2CFD2DEEDD3328DF3107C9C06CE2831164A2CABCCB0B46028E2B,new formal index creation
CUMCM-2008-A-002,ADDED,1,EXPECTED,,3C01E825B18C9FB0A2BF3A653A155301134C015B5CB796ED311FE8CC577FC238,new formal index creation
CUMCM-2008-A-003,ADDED,1,EXPECTED,,B6F2C7FA2CC0B01B7A39963D3E089D848E684FFB0BA94D7C012F48D845CBB980,new formal index creation
CUMCM-2008-A-004,ADDED,1,EXPECTED,,0A70B203EA07FA705BD8096652E0CA5C467CC76897DA164D7F65E49E9E83E469,new formal index creation
CUMCM-2008-A-005,ADDED,1,EXPECTED,,5632BB15FA365643948A2845060800BA74728282F84C60B7D5C50B6ED1E2833C,new formal index creation
CUMCM-2008-A-006,ADDED,1,EXPECTED,,532AF0EC01A0A0AD93D24631D11258F6CC7D0262E0E91B1BDAEC7EA35E0E49CC,new formal index creation
CUMCM-2008-A-008,ADDED,1,EXPECTED,,8990229A9A5C7E09FDF83B556B82A98890976B8B17503A48BB7CD9ACBD385C97,new formal index creation
CUMCM-2008-A-009,ADDED,1,EXPECTED,,4CDE8D7E5C1BA656AB6E543B237BC63B534B28565C7B5D30E188E038AF8CCC92,new formal index creation
CUMCM-2008-B-001,ADDED,1,EXPECTED,,085799D620BA4C8BC4CDDDEFA401FB7271C992D42C393A3E75A123D76B67F2CF,new formal index creation
CUMCM-2008-B-002,ADDED,1,EXPECTED,,6B3E2E27C4D7DF2C8C1B72BA75A2B449D7C49ECE021A19ADD2BA18B3C3C98A05,new formal index creation
CUMCM-2008-B-003,ADDED,1,EXPECTED,,C035A18DDE98A404A5D9D49B0DD0049BD4BDCEBD464AA2B5FB864E2E97B13D03,new formal index creation
CUMCM-2008-B-004,ADDED,1,EXPECTED,,6ED99F9BD57B6502CF22F15F6D9D7A57AE2F6B292CC17C72875342E9B737788D,new formal index creation
CUMCM-2008-B-005,ADDED,1,EXPECTED,,A424941D473776BF6F38DDCECA986018DBA19AF8C0BE5A85D72DE03712E6BB88,new formal index creation
CUMCM-2008-B-006,ADDED,1,EXPECTED,,E342F8476D7D48FE35D4A407EAF86BD8C5F6B2A5160A410BCA9DAE1E551A7CB9,new formal index creation
CUMCM-2008-B-007,ADDED,1,EXPECTED,,AE173874677624291C02DD2595B3B268D7C0D55438C4B735BE0397841BBDB120,new formal index creation
CUMCM-2008-B-009,ADDED,1,EXPECTED,,9C9D65F67BD1FCB82D878B7DD4B21D21A9081891EBCE3F2D6A46DBE9038237F0,new formal index creation
CUMCM-2008-B-010,ADDED,1,EXPECTED,,AAD01A699A019D9898ED39AF2D5D84654951885496C45C5A7E36A51500D55C1C,new formal index creation
CUMCM-2008-B-011,ADDED,1,EXPECTED,,9176D39CC99C866BE48A68171770D024773221EACFBF2DD9CAC5D2975EB1681D,new formal index creation
CUMCM-2008-B-012,ADDED,1,EXPECTED,,32903D0BE04457AE41B961890CE87943EEFAA21BB0EDC31CD627D4E71C9BFCF0,new formal index creation
CUMCM-2008-B-013,ADDED,1,EXPECTED,,375A7E286FEB3012F084AEA2F34779EA3FFC7DA0F2F5DBAEBD0DFCF1789F4EE0,new formal index creation
CUMCM-2008-B-014,ADDED,1,EXPECTED,,6249D65C4A873F95BDD5D8107AB17EECBB342F41AF9C80A3C49240173FC33C1C,new formal index creation
CUMCM-2008-C-001,ADDED,1,EXPECTED,,C537EBB6415827C184FC8D990CA8A9ABF9FF151B98D1ECDDE4BE33842BAF52D0,new formal index creation
CUMCM-2008-C-002,ADDED,1,EXPECTED,,4993258499309731CA73EA52C4F107D2C7008578B420B038AF697D1B6C608723,new formal index creation
CUMCM-2008-C-004,ADDED,1,EXPECTED,,BC135F5B4C041CB0FBFC9398483A5347B0C1C6DD03DD9EA72B8DF47A00299B23,new formal index creation
CUMCM-2008-D-003,ADDED,1,EXPECTED,,D812A5070FAAE4415EC6A795151D13161072D3430A3692C6CBC2F569130203F1,new formal index creation
CUMCM-2008-D-004,ADDED,1,EXPECTED,,5167B432B64AE55D762A72FE0D30842C41BC38C322C055672E8E04648EA07D15,new formal index creation
CUMCM-2008-D-005,ADDED,1,EXPECTED,,30B2F5C1332A21CDBE07D117DFF4A3F238BBA156993D9511C0FAE1185A8FF9E8,new formal index creation
CUMCM-2009-A-001,ADDED,1,EXPECTED,,7D225491B45C4259F7BBBD13D95C9DA84D88A50AE5FDE1E4630B86CF0A164359,new formal index creation
CUMCM-2009-A-002,ADDED,1,EXPECTED,,52FE48002F75F38FE63AC9094728436DB0017D3BE9CDF119AA32FF4E2C185E7C,new formal index creation
CUMCM-2009-A-003,ADDED,1,EXPECTED,,4321E6E8836AFCBDF4F8478D4ADEDBCB789FD8824FBD6B346F2A4D53FDFB850F,new formal index creation
CUMCM-2009-A-004,ADDED,1,EXPECTED,,20C10A3C3C3A5FD79E3E982C2BD1BBBBFC0FD1BC51BB36D1FECCE7FA618FA5A1,new formal index creation
CUMCM-2009-A-005,ADDED,1,EXPECTED,,9B7AD101767F61D5D940400B8977DDE0A08922EA8F1F230048C2FE5EF3A84AB1,new formal index creation
CUMCM-2009-A-007,ADDED,1,EXPECTED,,4284BE0552862046D6441E7B1B383DB591C0B6F5FC2C4A71D07AD9A800542AED,new formal index creation
CUMCM-2009-B-001,ADDED,1,EXPECTED,,4BF1A21936B57CC6A5AB386384515F863CCBAFF85FE937365E927A01680627D8,new formal index creation
CUMCM-2009-B-003,ADDED,1,EXPECTED,,05AA2561D1CC9C1EBE7824741179A956D5E48C749D327396CA324C27B67B71D4,new formal index creation
CUMCM-2009-B-004,ADDED,1,EXPECTED,,FFB992FFE2C3F820276991D03D0C89D4D462023F05B95B3F2506DF4156A02172,new formal index creation
CUMCM-2009-B-005,ADDED,1,EXPECTED,,175292CB598B953C22643DCB0114A999209C148D69245B41012EF79CF30D3EA5,new formal index creation
CUMCM-2009-B-006,ADDED,1,EXPECTED,,B946117AA4A28C12A9FE346E8340EB1EC9AF40ADE503572A0464AFB6B27365D2,new formal index creation
CUMCM-2009-B-007,ADDED,1,EXPECTED,,603E5C385A6CAAC2F40895B2AE99DBA469585B649CBA410C24E037F2AD10298D,new formal index creation
CUMCM-2009-B-008,ADDED,1,EXPECTED,,C06A23AB00B9D7F816B2DE9EF578FF18192FB08D0B76B89A3F1C6C0FE330EB74,new formal index creation
CUMCM-2009-C-001,ADDED,1,EXPECTED,,9E04A8762849318CD8272979E3AC2AE33DAA45EDFD575F2DA5C69261447B42EB,new formal index creation
CUMCM-2009-C-002,ADDED,1,EXPECTED,,2264FBD2F17AFD8CAE5872EF43F5B5E8B6A293A48C20CDEB50AE4CF7F9B07A5D,new formal index creation
CUMCM-2009-C-003,ADDED,1,EXPECTED,,BC4AB77274F553314E20F96E054573329D07EC6AB9A8A86C0FAF4587BFE50581,new formal index creation
CUMCM-2009-C-004,ADDED,1,EXPECTED,,291B3A2D5ACFC2C9FE0FA54D90D126FE0EAA24C30AA7A877694B58F493FA2130,new formal index creation
CUMCM-2009-C-006,ADDED,1,EXPECTED,,F93023FD4328221B72D8C0D13E364C9F67EC8F7B1F6C7C9A6A5D21C0D0523512,new formal index creation
CUMCM-2009-D-002,ADDED,1,EXPECTED,,98148B985049CD7EB0D443A008A6E1085A4B35E9B7FBC755D96B9EB9AB44BAA2,new formal index creation
CUMCM-2009-D-003,ADDED,1,EXPECTED,,87FE1710FE93EA70761920C0C9522CC34F57E1AECC9BAFD13E2AE7B1EB599FF1,new formal index creation
CUMCM-2009-D-004,ADDED,1,EXPECTED,,89CCD6707358D712C61DBDD2C48CE3375CA8013202A8235423D1211AE635C12C,new formal index creation
CUMCM-2009-D-005,ADDED,1,EXPECTED,,DCB83154F2A22CFB050518D6D5F1E534BC023F7700045920348EA7E3F681CD98,new formal index creation
CUMCM-2010-A-001,ADDED,1,EXPECTED,,7C1D5B7D276A5ACC2C68D33DA6A12BB3429F0C4122257AC3F4A8576EC6A4BE0F,new formal index creation
CUMCM-2010-A-003,ADDED,1,EXPECTED,,693720EF8BBBE9EFEDFB0FA40178BAF1A3B9D132CF309E56F116CBC73A5030F8,new formal index creation
CUMCM-2010-A-004,ADDED,1,EXPECTED,,6B85431642375C8F5B123A6BF46665EFE7C17B6DE06E4EDDAE7CA88E2B4AF293,new formal index creation
CUMCM-2010-A-005,ADDED,1,EXPECTED,,038F35B520CD44432824173E67D6CD3971614CE22BBF94F79F7772EB9B2CB481,new formal index creation
CUMCM-2010-A-006,ADDED,1,EXPECTED,,05D1CE41A28E3E2241FE688CA06762DDB7EBD95C46AD08622C8FBC238C2D26F7,new formal index creation
CUMCM-2010-A-007,ADDED,1,EXPECTED,,6D92FF5C8F210584B4092592828A459984128D286CE69CFDFB56CE79F2ECAA0F,new formal index creation
CUMCM-2010-B-001,ADDED,1,EXPECTED,,188589CCC07811856F5B331C32DB4601A0EC20243C5E9A56C716C642804533BB,new formal index creation
CUMCM-2010-B-003,ADDED,1,EXPECTED,,CE7178DBD75300C70182A8A0FF5B96CF7711B21C15D90E67C89BB51C29274DDB,new formal index creation
CUMCM-2010-B-004,ADDED,1,EXPECTED,,3B1B11587160187BCE6A9631741626494331700496BD0843EC5AA706FE68027E,new formal index creation
CUMCM-2010-B-005,ADDED,1,EXPECTED,,B66FCB25A45406D2D96D6F64AF6D456784E0BBF3DB4DA98D0512081F957606A8,new formal index creation
CUMCM-2010-B-006,ADDED,1,EXPECTED,,1C121BAA5C74CC0402938D41FDBAD2F4FCC95321CF4CB57D57133DC11417FE6C,new formal index creation
CUMCM-2010-C-001,ADDED,1,EXPECTED,,F65739FE83F49E8CB75FFEDBFEB86EB9554D3F9219D7F230B710DCFF5BA56A1D,new formal index creation
CUMCM-2010-C-002,ADDED,1,EXPECTED,,49AD0B8AB04998C47ED937CCE0760CBDA664B25E2AF72C45A1D3D24B3D3227EF,new formal index creation
CUMCM-2010-C-003,ADDED,1,EXPECTED,,DCF6DD976F7CFF9FB3A081F61D4C3B596ADDD226359A8A2283A6F84F55EEF58B,new formal index creation
CUMCM-2010-C-004,ADDED,1,EXPECTED,,8ED7CD60037462854BE8FD7582E901042DCB88C2502B456A0AED9EB2A7ECF61C,new formal index creation
CUMCM-2010-D-001,ADDED,1,EXPECTED,,C8D18E17308122D96F5EFEE3C915F9B9FC8408CE0184A64096E9E480E959A505,new formal index creation
CUMCM-2010-D-002,ADDED,1,EXPECTED,,8DDFB86FBB3F1BA4F00C0C67FD7E4A0CB985A0520111290A9524ECE4F38AE4CC,new formal index creation
CUMCM-2010-D-004,ADDED,1,EXPECTED,,29B0A9CD7BEB306283E4FE51F04FCB0D63E1CA2FF99006B3608DCD8AC3A627D1,new formal index creation
CUMCM-2010-D-005,ADDED,1,EXPECTED,,65552E72F58477B42C61E342872D30395AE125C25C99B5EFB83B6BC66AE6BB9E,new formal index creation
CUMCM-2011-A-001,ADDED,1,EXPECTED,,B3259948641E64B8B144380D72B93BE1BE14C7E5CA9D9751AA5A14541DC3CF21,new formal index creation
CUMCM-2011-A-002,ADDED,1,EXPECTED,,C91FD8C7972C63FF295E44577CB2BD047F967FBD10543A3DDCD0E9BB323305AD,new formal index creation
CUMCM-2011-A-003,ADDED,1,EXPECTED,,F9E23BBD0EEC70C04FEAA3C6D311C72969FE8A086F43DA3BB5FB478DF175E50F,new formal index creation
CUMCM-2011-A-004,ADDED,1,EXPECTED,,19B7A01CC523A01AC047C21A4FEC6251A0295C573C67222F051D452261F3CC66,new formal index creation
CUMCM-2011-A-005,ADDED,1,EXPECTED,,1AC993EEBB506583D59FAB38099282D0A1720CBC80E65B1F986D84301618EB65,new formal index creation
CUMCM-2011-A-006,ADDED,1,EXPECTED,,B8794CA5173CBB99BFBB00DB037DCE516AE719BA471B44DAEB82EA5BA061E85C,new formal index creation
CUMCM-2011-A-007,ADDED,1,EXPECTED,,49EA8A566F5C1F579CF75ABD5866FAB045E6D80D6BE1F5294D0499397B4E6107,new formal index creation
CUMCM-2011-A-009,ADDED,1,EXPECTED,,A6C4581BD8603BA696ADE4BEF39613E62CC00B8EEDDA5BB33B234CD8E9257D15,new formal index creation
CUMCM-2011-B-003,ADDED,1,EXPECTED,,E921F091B2AC07B202392BC77A176582402AC8CB5A90CA3FA1705C17D76B4372,new formal index creation
CUMCM-2011-B-004,ADDED,1,EXPECTED,,6794278251F36DA8498199ED87294EDF8A275FD5EFC16B21939E94D60E94068F,new formal index creation
CUMCM-2011-C-002,ADDED,1,EXPECTED,,63B293BC6B95CEDCA2887E4BDB7071ADC8104DF30C5D84F6315856C4B2949080,new formal index creation
CUMCM-2011-C-003,ADDED,1,EXPECTED,,02AA5140955F00CF456B88EBA649A33DBAE15124C94979DB1278DC22BE2549E1,new formal index creation
CUMCM-2011-D-001,ADDED,1,EXPECTED,,3D6606B4935FABD5250D6B16A0E94F94A37FC3B0B1B46E7DBF1E71E02116BE7F,new formal index creation
CUMCM-2011-D-007,ADDED,1,EXPECTED,,6DF4EEE03DC60FD2C190ED90CE99714F207CEE2CA9F7D3A278A8982C7ED1C38A,new formal index creation
CUMCM-2011-D-013,ADDED,1,EXPECTED,,4A4F7FCFB22255CB400578A567C08DDCF330CA5F710F4FBB09095FD7A5BF97EF,new formal index creation
CUMCM-2012-A-001,ADDED,1,EXPECTED,,CBA576836BC88D53BFDE57C95A1C57F9F6AC177CED630AEDFF2867BFF8AFF3AD,new formal index creation
CUMCM-2012-A-003,ADDED,1,EXPECTED,,C3EDF60E58C836D563B6F7FD7DFB6C6F6E32ECE5B9864588E79184FDBAADD91A,new formal index creation
CUMCM-2012-A-006,ADDED,1,EXPECTED,,E88365DF184777F7DD43D8484F1902F584C7D947EDED96F3204D7D4903418009,new formal index creation
CUMCM-2012-A-007,ADDED,1,EXPECTED,,BAD32814A2807A2A24F5B282C2ED8B50A4C2C489BB30A45D406ED5A9FADB5DCF,new formal index creation
CUMCM-2012-A-A285,ADDED,1,EXPECTED,,3566E0A53689D419A3ED284DBD53C8D49CEEA83E065F1FBDEF30348190761D12,new formal index creation
CUMCM-2012-B-004,ADDED,1,EXPECTED,,0DFF0E77AC64B6F4BBCB77E4130D8D294A3B7DBF935AED2BF14863836E586D9A,new formal index creation
CUMCM-2012-B-005,ADDED,1,EXPECTED,,BF90CC2E2AB2EF2055876C5CC8EF8FC181C75AA916E2EBCF7DC1E84DF5010B48,new formal index creation
CUMCM-2012-B-007,ADDED,1,EXPECTED,,1420772C751787EC1EB47DEF1609F7233B4BD08CBEB00A6B9CC919831C85D462,new formal index creation
CUMCM-2012-B-B077,ADDED,1,EXPECTED,,A750DD6AF457D491E5CCBA8B88E1B412721799EEB4583BCDF0A470B4E7FAA021,new formal index creation
CUMCM-2012-B-B149,ADDED,1,EXPECTED,,6132DB9F5538C9BB0C82AF4CFBCFFD566F60C5F4D5F91EF56CD7EA98AB4F7BE0,new formal index creation
CUMCM-2012-C-003,ADDED,1,EXPECTED,,CAD18C51A1F43AC6BD8F63B6BB314FD4EF30389B669A7220887EE1D4B088B763,new formal index creation
CUMCM-2012-C-004,ADDED,1,EXPECTED,,E00A5F63873EEC8D0C3971BBAC33CC19A09830C67BE72D5645AA0ACA1F3DE907,new formal index creation
CUMCM-2012-D-001,ADDED,1,EXPECTED,,19EA70D9BCEACF53226D9D18460214337B4260C216E1B465B67B2F41E8CBA2F3,new formal index creation
CUMCM-2012-D-D044,ADDED,1,EXPECTED,,89744714F7FD73AC5B3F442056CDF9AD8C4414BCB3452BA153473BE425B8BB04,new formal index creation
CUMCM-2013-A-001,ADDED,1,EXPECTED,,6BDC9EC9A4DBA31853C2611A28485D668C66A6E4CB8F27791217DE7A6B149D4F,new formal index creation
CUMCM-2013-A-003,ADDED,1,EXPECTED,,60A3A68ECDAE6530C74FA0D085F56D9A33C9F413569793D68A52B780707D83D5,new formal index creation
CUMCM-2013-A-004,ADDED,1,EXPECTED,,1E97E88414936C6D1BF401631580BC0E827A693E834D10F07F31C6B5142A4427,new formal index creation
CUMCM-2013-A-005,ADDED,1,EXPECTED,,55303333784F5F0BE65334450FCAA9170262C8AE73CBB2024145B444A32B9966,new formal index creation
CUMCM-2013-A-A0114,ADDED,1,EXPECTED,,AA2576D9ED335FBF3AB0D202B0BA21C02A09968D5E4C2603B38DD225F9F053C9,new formal index creation
CUMCM-2013-C-010,ADDED,1,EXPECTED,,2BC5878F3D39D3771BE52766502BF60AD2E45628F8BDE987D242889F0EF6726A,new formal index creation
