attempt_id,sequence_number,tool_kind,phase,paper_id,page_number,started_at,finished_at,duration_ms,timeout_seconds,exit_code,timed_out,status,stdout_bytes,stderr_bytes,stderr_tail,child_pid,cleanup_attempted,cleanup_success,descendant_cleanup_count
20260902T154130623206_b7cc0c98,1,PDFINFO,PHASE_1_INVENTORY,CUMCM-1992-A-004,,2026-09-02T15:41:31.680132+00:00,2026-09-02T15:41:31.780528+00:00,100,180,0,0,SUCCESS,811,0,,36788,0,0,0
20260902T154130623206_b7cc0c98,2,PDF_INSPECTOR,PHASE_1_INVENTORY,CUMCM-1992-A-004,,2026-09-02T15:41:31.785590+00:00,2026-09-02T15:41:31.969922+00:00,184,180,0,0,SUCCESS,229,0,,38804,0,0,0
20260902T154130623206_b7cc0c98,3,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,1,2026-09-02T15:41:32.026244+00:00,2026-09-02T15:41:32.140463+00:00,114,180,0,0,SUCCESS,124,0,,14604,0,0,0
20260902T154130623206_b7cc0c98,4,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,1,2026-09-02T15:41:32.161961+00:00,2026-09-02T15:41:33.319386+00:00,1157,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",53032,0,0,0
20260902T154130623206_b7cc0c98,5,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,2,2026-09-02T15:41:33.427369+00:00,2026-09-02T15:41:33.551773+00:00,124,180,0,0,SUCCESS,124,0,,35456,0,0,0
20260902T154130623206_b7cc0c98,6,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,2,2026-09-02T15:41:33.573835+00:00,2026-09-02T15:41:34.826466+00:00,1253,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",45848,0,0,0
20260902T154130623206_b7cc0c98,7,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,3,2026-09-02T15:41:34.878552+00:00,2026-09-02T15:41:35.004744+00:00,126,180,0,0,SUCCESS,124,0,,51408,0,0,0
20260902T154130623206_b7cc0c98,8,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,3,2026-09-02T15:41:35.049482+00:00,2026-09-02T15:41:36.107823+00:00,1058,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",43784,0,0,0
20260902T154312483513_34beff4e,9,PDFINFO,PHASE_1_INVENTORY,CUMCM-1992-A-004,,2026-09-02T15:43:13.458975+00:00,2026-09-02T15:43:13.563022+00:00,104,180,0,0,SUCCESS,811,0,,15444,0,0,0
20260902T154312483513_34beff4e,10,PDF_INSPECTOR,PHASE_1_INVENTORY,CUMCM-1992-A-004,,2026-09-02T15:43:13.584311+00:00,2026-09-02T15:43:13.785842+00:00,202,180,0,0,SUCCESS,229,0,,18860,0,0,0
20260902T154312483513_34beff4e,11,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,1,2026-09-02T15:43:13.809893+00:00,2026-09-02T15:43:13.925891+00:00,116,180,0,0,SUCCESS,124,0,,46468,0,0,0
20260902T154312483513_34beff4e,12,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,1,2026-09-02T15:43:13.948500+00:00,2026-09-02T15:43:15.072330+00:00,1124,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",17540,0,0,0
20260902T154312483513_34beff4e,13,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,2,2026-09-02T15:43:15.190331+00:00,2026-09-02T15:43:15.307141+00:00,117,180,0,0,SUCCESS,124,0,,42156,0,0,0
20260902T154312483513_34beff4e,14,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,2,2026-09-02T15:43:15.329280+00:00,2026-09-02T15:43:16.583598+00:00,1254,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",25964,0,0,0
20260902T154312483513_34beff4e,15,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,3,2026-09-02T15:43:16.636661+00:00,2026-09-02T15:43:16.758981+00:00,122,180,0,0,SUCCESS,124,0,,30128,0,0,0
20260902T154312483513_34beff4e,16,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1992-A-004,3,2026-09-02T15:43:16.778280+00:00,2026-09-02T15:43:17.830029+00:00,1052,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",50740,0,0,0
20260902T154312483513_34beff4e,17,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1992-A-004,1,2026-09-02T15:43:17.910834+00:00,2026-09-02T15:43:25.908909+00:00,7998,180,0,0,SUCCESS,2990,0,,37836,0,0,0
20260902T154312483513_34beff4e,18,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1992-A-004,2,2026-09-02T15:43:25.993902+00:00,2026-09-02T15:43:34.152666+00:00,8159,180,0,0,SUCCESS,3630,0,,32584,0,0,0
20260902T154312483513_34beff4e,19,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1992-A-004,3,2026-09-02T15:43:34.237533+00:00,2026-09-02T15:43:41.795950+00:00,7558,180,0,0,SUCCESS,2469,0,,20688,0,0,0
20260902T154312483513_34beff4e,20,PDFINFO,PHASE_7_PERSISTENCE,CUMCM-1993-B-002,,2026-09-02T15:43:42.048838+00:00,2026-09-02T15:43:42.157649+00:00,109,180,0,0,SUCCESS,811,0,,54184,0,0,0
20260902T154312483513_34beff4e,21,PDF_INSPECTOR,PHASE_7_PERSISTENCE,CUMCM-1993-B-002,,2026-09-02T15:43:42.203765+00:00,2026-09-02T15:43:42.433084+00:00,229,180,0,0,SUCCESS,685,0,,14572,0,0,0
20260902T154312483513_34beff4e,22,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,1,2026-09-02T15:43:42.480441+00:00,2026-09-02T15:43:42.606531+00:00,126,180,0,0,SUCCESS,124,0,,54456,0,0,0
20260902T154312483513_34beff4e,23,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,1,2026-09-02T15:43:42.631392+00:00,2026-09-02T15:43:43.865523+00:00,1234,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",51440,0,0,0
20260902T154312483513_34beff4e,24,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,2,2026-09-02T15:43:43.921214+00:00,2026-09-02T15:43:44.048193+00:00,127,180,0,0,SUCCESS,124,0,,29124,0,0,0
20260902T154312483513_34beff4e,25,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,2,2026-09-02T15:43:44.070327+00:00,2026-09-02T15:43:45.316501+00:00,1246,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",27084,0,0,0
20260902T154312483513_34beff4e,26,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,3,2026-09-02T15:43:45.399323+00:00,2026-09-02T15:43:45.526264+00:00,127,180,0,0,SUCCESS,124,0,,52024,0,0,0
20260902T154312483513_34beff4e,27,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,3,2026-09-02T15:43:45.572740+00:00,2026-09-02T15:43:46.567626+00:00,995,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",20948,0,0,0
20260902T154312483513_34beff4e,28,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,4,2026-09-02T15:43:46.646636+00:00,2026-09-02T15:43:46.763529+00:00,117,180,0,0,SUCCESS,124,0,,54644,0,0,0
20260902T154312483513_34beff4e,29,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,4,2026-09-02T15:43:46.786328+00:00,2026-09-02T15:43:47.694697+00:00,908,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",41348,0,0,0
20260902T154312483513_34beff4e,30,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,5,2026-09-02T15:43:47.747256+00:00,2026-09-02T15:43:47.868264+00:00,121,180,0,0,SUCCESS,124,0,,11160,0,0,0
20260902T154312483513_34beff4e,31,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,5,2026-09-02T15:43:47.891043+00:00,2026-09-02T15:43:48.877655+00:00,987,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",7628,0,0,0
20260902T154312483513_34beff4e,32,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,6,2026-09-02T15:43:48.930024+00:00,2026-09-02T15:43:49.068131+00:00,138,180,0,0,SUCCESS,124,0,,32504,0,0,0
20260902T154312483513_34beff4e,33,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,6,2026-09-02T15:43:49.100621+00:00,2026-09-02T15:43:50.052754+00:00,952,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",22328,0,0,0
20260902T154312483513_34beff4e,34,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,7,2026-09-02T15:43:50.112503+00:00,2026-09-02T15:43:50.238741+00:00,126,180,0,0,SUCCESS,124,0,,18760,0,0,0
20260902T154312483513_34beff4e,35,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,7,2026-09-02T15:43:50.261025+00:00,2026-09-02T15:43:51.222034+00:00,961,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",45896,0,0,0
20260902T154312483513_34beff4e,36,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,8,2026-09-02T15:43:51.280303+00:00,2026-09-02T15:43:51.404314+00:00,124,180,0,0,SUCCESS,124,0,,50032,0,0,0
20260902T154312483513_34beff4e,37,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,8,2026-09-02T15:43:51.425419+00:00,2026-09-02T15:43:52.513909+00:00,1089,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",18988,0,0,0
20260902T154312483513_34beff4e,38,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,9,2026-09-02T15:43:52.565431+00:00,2026-09-02T15:43:52.687222+00:00,122,180,0,0,SUCCESS,124,0,,29532,0,0,0
20260902T154312483513_34beff4e,39,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-002,9,2026-09-02T15:43:52.709606+00:00,2026-09-02T15:43:53.684470+00:00,975,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",17760,0,0,0
20260902T154312483513_34beff4e,40,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,1,2026-09-02T15:43:53.771574+00:00,2026-09-02T15:44:01.467790+00:00,7696,180,0,0,SUCCESS,3379,0,,11152,0,0,0
20260902T154312483513_34beff4e,41,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,2,2026-09-02T15:44:01.558824+00:00,2026-09-02T15:44:09.644151+00:00,8085,180,0,0,SUCCESS,3687,0,,40752,0,0,0
20260902T154312483513_34beff4e,42,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,3,2026-09-02T15:44:09.725000+00:00,2026-09-02T15:44:16.413202+00:00,6688,180,0,0,SUCCESS,2237,0,,15684,0,0,0
20260902T154312483513_34beff4e,43,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,4,2026-09-02T15:44:16.504509+00:00,2026-09-02T15:44:22.129911+00:00,5625,180,0,0,SUCCESS,1858,0,,12256,0,0,0
20260902T154312483513_34beff4e,44,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,5,2026-09-02T15:44:22.213822+00:00,2026-09-02T15:44:28.345837+00:00,6132,180,0,0,SUCCESS,2089,0,,54248,0,0,0
20260902T154312483513_34beff4e,45,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,6,2026-09-02T15:44:28.422852+00:00,2026-09-02T15:44:34.018981+00:00,5596,180,0,0,SUCCESS,1864,0,,53432,0,0,0
20260902T154312483513_34beff4e,46,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,7,2026-09-02T15:44:34.102984+00:00,2026-09-02T15:44:39.990474+00:00,5888,180,0,0,SUCCESS,1941,0,,10780,0,0,0
20260902T154312483513_34beff4e,47,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,8,2026-09-02T15:44:40.077448+00:00,2026-09-02T15:44:47.189237+00:00,7112,180,0,0,SUCCESS,3014,0,,50524,0,0,0
20260902T154312483513_34beff4e,48,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-002,9,2026-09-02T15:44:47.271816+00:00,2026-09-02T15:44:53.770468+00:00,6499,180,0,0,SUCCESS,2198,0,,29236,0,0,0
20260902T154312483513_34beff4e,49,PDFINFO,PHASE_7_PERSISTENCE,CUMCM-1993-B-003,,2026-09-02T15:44:54.125088+00:00,2026-09-02T15:44:54.235899+00:00,111,180,0,0,SUCCESS,811,0,,30312,0,0,0
20260902T154312483513_34beff4e,50,PDF_INSPECTOR,PHASE_7_PERSISTENCE,CUMCM-1993-B-003,,2026-09-02T15:44:54.285488+00:00,2026-09-02T15:44:54.481490+00:00,196,180,0,0,SUCCESS,153,0,,32416,0,0,0
20260902T154312483513_34beff4e,51,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-003,1,2026-09-02T15:44:54.532794+00:00,2026-09-02T15:44:54.657170+00:00,124,180,0,0,SUCCESS,124,0,,41000,0,0,0
20260902T154312483513_34beff4e,52,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-003,1,2026-09-02T15:44:54.707935+00:00,2026-09-02T15:44:55.796596+00:00,1089,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",43916,0,0,0
20260902T154312483513_34beff4e,53,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-003,2,2026-09-02T15:44:55.851078+00:00,2026-09-02T15:44:55.974502+00:00,123,180,0,0,SUCCESS,124,0,,40180,0,0,0
20260902T154312483513_34beff4e,54,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1993-B-003,2,2026-09-02T15:44:56.023016+00:00,2026-09-02T15:44:57.150416+00:00,1127,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",50064,0,0,0
20260902T154312483513_34beff4e,55,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-003,1,2026-09-02T15:44:57.264528+00:00,2026-09-02T15:45:03.861822+00:00,6597,180,0,0,SUCCESS,2832,0,,26248,0,0,0
20260902T154312483513_34beff4e,56,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1993-B-003,2,2026-09-02T15:45:03.954801+00:00,2026-09-02T15:45:09.323793+00:00,5369,180,0,0,SUCCESS,2607,0,,32680,0,0,0
20260902T154312483513_34beff4e,57,PDFINFO,PHASE_7_PERSISTENCE,CUMCM-1995-A-001,,2026-09-02T15:45:09.498572+00:00,2026-09-02T15:45:09.604184+00:00,106,180,0,0,SUCCESS,811,0,,47484,0,0,0
20260902T154312483513_34beff4e,58,PDF_INSPECTOR,PHASE_7_PERSISTENCE,CUMCM-1995-A-001,,2026-09-02T15:45:09.650540+00:00,2026-09-02T15:45:09.879659+00:00,229,180,0,0,SUCCESS,685,0,,33188,0,0,0
20260902T154312483513_34beff4e,59,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,1,2026-09-02T15:45:09.904240+00:00,2026-09-02T15:45:10.030023+00:00,126,180,0,0,SUCCESS,124,0,,50492,0,0,0
20260902T154312483513_34beff4e,60,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,1,2026-09-02T15:45:10.055680+00:00,2026-09-02T15:45:11.115672+00:00,1060,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",40564,0,0,0
20260902T154312483513_34beff4e,61,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,2,2026-09-02T15:45:11.170499+00:00,2026-09-02T15:45:11.291861+00:00,121,180,0,0,SUCCESS,124,0,,53388,0,0,0
20260902T154312483513_34beff4e,62,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,2,2026-09-02T15:45:11.315566+00:00,2026-09-02T15:45:12.394105+00:00,1079,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",29928,0,0,0
20260902T154312483513_34beff4e,63,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,3,2026-09-02T15:45:12.455597+00:00,2026-09-02T15:45:12.579592+00:00,124,180,0,0,SUCCESS,124,0,,10320,0,0,0
20260902T154312483513_34beff4e,64,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,3,2026-09-02T15:45:12.603824+00:00,2026-09-02T15:45:13.560221+00:00,956,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",3160,0,0,0
20260902T154312483513_34beff4e,65,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,4,2026-09-02T15:45:13.614694+00:00,2026-09-02T15:45:13.740344+00:00,126,180,0,0,SUCCESS,124,0,,17220,0,0,0
20260902T154312483513_34beff4e,66,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,4,2026-09-02T15:45:13.765647+00:00,2026-09-02T15:45:14.982686+00:00,1217,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",42792,0,0,0
20260902T154312483513_34beff4e,67,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,5,2026-09-02T15:45:15.043797+00:00,2026-09-02T15:45:15.164753+00:00,121,180,0,0,SUCCESS,124,0,,10908,0,0,0
20260902T154312483513_34beff4e,68,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,5,2026-09-02T15:45:15.186701+00:00,2026-09-02T15:45:16.243063+00:00,1056,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",20336,0,0,0
20260902T154312483513_34beff4e,69,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,6,2026-09-02T15:45:16.301851+00:00,2026-09-02T15:45:16.439623+00:00,138,180,0,0,SUCCESS,124,0,,7508,0,0,0
20260902T154312483513_34beff4e,70,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,6,2026-09-02T15:45:16.465870+00:00,2026-09-02T15:45:17.467194+00:00,1001,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",55136,0,0,0
20260902T154312483513_34beff4e,71,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,7,2026-09-02T15:45:17.520058+00:00,2026-09-02T15:45:17.645984+00:00,126,180,0,0,SUCCESS,124,0,,26688,0,0,0
20260902T154312483513_34beff4e,72,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,7,2026-09-02T15:45:17.668656+00:00,2026-09-02T15:45:18.729736+00:00,1061,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",44344,0,0,0
20260902T154312483513_34beff4e,73,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,8,2026-09-02T15:45:18.780928+00:00,2026-09-02T15:45:18.903568+00:00,123,180,0,0,SUCCESS,124,0,,53792,0,0,0
20260902T154312483513_34beff4e,74,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,8,2026-09-02T15:45:18.924152+00:00,2026-09-02T15:45:19.859331+00:00,935,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",4468,0,0,0
20260902T154312483513_34beff4e,75,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,9,2026-09-02T15:45:19.915331+00:00,2026-09-02T15:45:20.042490+00:00,127,180,0,0,SUCCESS,124,0,,42076,0,0,0
20260902T154312483513_34beff4e,76,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-001,9,2026-09-02T15:45:20.066614+00:00,2026-09-02T15:45:21.044101+00:00,977,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",23884,0,0,0
20260902T154312483513_34beff4e,77,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,1,2026-09-02T15:45:21.130430+00:00,2026-09-02T15:45:28.090640+00:00,6960,180,0,0,SUCCESS,2713,0,,20924,0,0,0
20260902T154312483513_34beff4e,78,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,2,2026-09-02T15:45:28.160119+00:00,2026-09-02T15:45:35.560166+00:00,7400,180,0,0,SUCCESS,2931,0,,39524,0,0,0
20260902T154312483513_34beff4e,79,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,3,2026-09-02T15:45:35.621319+00:00,2026-09-02T15:45:42.327590+00:00,6706,180,0,0,SUCCESS,2064,0,,16940,0,0,0
20260902T154312483513_34beff4e,80,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,4,2026-09-02T15:45:42.388126+00:00,2026-09-02T15:45:50.394288+00:00,8006,180,0,0,SUCCESS,3712,0,,39964,0,0,0
20260902T154312483513_34beff4e,81,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,5,2026-09-02T15:45:50.457385+00:00,2026-09-02T15:45:59.412462+00:00,8955,180,0,0,SUCCESS,2514,0,,8868,0,0,0
20260902T154312483513_34beff4e,82,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,6,2026-09-02T15:45:59.473749+00:00,2026-09-02T15:46:05.711802+00:00,6238,180,0,0,SUCCESS,2127,0,,21896,0,0,0
20260902T154312483513_34beff4e,83,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,7,2026-09-02T15:46:05.788369+00:00,2026-09-02T15:46:13.911725+00:00,8123,180,0,0,SUCCESS,3051,0,,19836,0,0,0
20260902T154312483513_34beff4e,84,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,8,2026-09-02T15:46:13.977389+00:00,2026-09-02T15:46:20.862168+00:00,6885,180,0,0,SUCCESS,2569,0,,46616,0,0,0
20260902T154312483513_34beff4e,85,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-001,9,2026-09-02T15:46:20.928948+00:00,2026-09-02T15:46:27.163308+00:00,6234,180,0,0,SUCCESS,2232,0,,32580,0,0,0
20260902T154312483513_34beff4e,86,PDFINFO,PHASE_7_PERSISTENCE,CUMCM-1995-A-002,,2026-09-02T15:46:27.528384+00:00,2026-09-02T15:46:27.637616+00:00,109,180,0,0,SUCCESS,811,0,,12172,0,0,0
20260902T154312483513_34beff4e,87,PDF_INSPECTOR,PHASE_7_PERSISTENCE,CUMCM-1995-A-002,,2026-09-02T15:46:27.662349+00:00,2026-09-02T15:46:27.870942+00:00,209,180,0,0,SUCCESS,305,0,,33056,0,0,0
20260902T154312483513_34beff4e,88,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,1,2026-09-02T15:46:27.898075+00:00,2026-09-02T15:46:28.024512+00:00,126,180,0,0,SUCCESS,124,0,,38896,0,0,0
20260902T154312483513_34beff4e,89,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,1,2026-09-02T15:46:28.052386+00:00,2026-09-02T15:46:28.927241+00:00,875,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",5088,0,0,0
20260902T154312483513_34beff4e,90,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,2,2026-09-02T15:46:28.982070+00:00,2026-09-02T15:46:29.102740+00:00,121,180,0,0,SUCCESS,124,0,,23784,0,0,0
20260902T154312483513_34beff4e,91,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,2,2026-09-02T15:46:29.123897+00:00,2026-09-02T15:46:30.088310+00:00,964,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",8344,0,0,0
20260902T154312483513_34beff4e,92,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,3,2026-09-02T15:46:30.138950+00:00,2026-09-02T15:46:30.259262+00:00,120,180,0,0,SUCCESS,124,0,,30548,0,0,0
20260902T154312483513_34beff4e,93,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,3,2026-09-02T15:46:30.282171+00:00,2026-09-02T15:46:31.115953+00:00,834,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",4468,0,0,0
20260902T154312483513_34beff4e,94,PDFTOTEXT,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,4,2026-09-02T15:46:31.165188+00:00,2026-09-02T15:46:31.288339+00:00,123,180,0,0,SUCCESS,124,0,,39564,0,0,0
20260902T154312483513_34beff4e,95,PDFTOPPM,PHASE_4_PAGE_AUDIT,CUMCM-1995-A-002,4,2026-09-02T15:46:31.315263+00:00,2026-09-02T15:46:32.316855+00:00,1002,180,0,0,SUCCESS,0,49,"Syntax Error: No display font for 'ArialUnicode'
",41312,0,0,0
20260902T154312483513_34beff4e,96,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-002,1,2026-09-02T15:46:32.412351+00:00,2026-09-02T15:46:36.800230+00:00,4388,180,0,0,SUCCESS,1233,0,,36004,0,0,0
20260902T154312483513_34beff4e,97,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-002,2,2026-09-02T15:46:36.863166+00:00,2026-09-02T15:46:42.935165+00:00,6072,180,0,0,SUCCESS,1909,0,,27304,0,0,0
20260902T154312483513_34beff4e,98,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-002,3,2026-09-02T15:46:43.000191+00:00,2026-09-02T15:46:48.273897+00:00,5274,180,0,0,SUCCESS,1193,0,,44540,0,0,0
20260902T154312483513_34beff4e,99,TESSERACT_OCR,PHASE_6_SELECTIVE_PAGE_OCR,CUMCM-1995-A-002,4,2026-09-02T15:46:48.336416+00:00,2026-09-02T15:46:54.531559+00:00,6195,180,0,0,SUCCESS,2460,0,,33328,0,0,0
20260902T154312483513_34beff4e,100,PDFINFO,PHASE_7_PERSISTENCE,CUMCM-1995-A-003,,2026-09-02T15:46:54.792372+00:00,2026-09-02T15:46:54.902922+00:00,111,180,0,0,SUCCESS,811,0,,14748,0,0,0
