paper_id,source_page,artifact_set_id,source_path,source_sha256,formal_body_path,formal_body_sha256,final_scope_status,scope_evidence_type,scope_evidence_path,scope_confidence,repair_required
CUMCM-2001-A-007,2,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_2.txt,HIGH,1
CUMCM-2001-A-007,3,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_3.txt,HIGH,1
CUMCM-2001-A-007,4,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_4.txt,HIGH,1
CUMCM-2001-A-007,5,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_5.txt,HIGH,1
CUMCM-2001-A-007,6,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_6.txt,HIGH,1
CUMCM-2001-A-007,7,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_7.txt,HIGH,1
CUMCM-2001-A-007,8,derived/scale/papers/CUMCM-2001-A-007,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建 (2).pdf,36F46A8E11DE707CF269E8EC69AF8854674EB9D51188ECCA28C8E063C21FDB41,derived/scale/papers/CUMCM-2001-A-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-007/source_page_8.txt,HIGH,1
CUMCM-2001-A-008,1,derived/scale/papers/CUMCM-2001-A-008,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管三维重建的问题A.pdf,1BDA1352B4F91D5D01A0154A63BAC28CA8765B1A811649E63A44F72E9966B5CE,derived/scale/papers/CUMCM-2001-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-008/source_page_1.txt,HIGH,1
CUMCM-2001-A-008,2,derived/scale/papers/CUMCM-2001-A-008,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管三维重建的问题A.pdf,1BDA1352B4F91D5D01A0154A63BAC28CA8765B1A811649E63A44F72E9966B5CE,derived/scale/papers/CUMCM-2001-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-008/source_page_2.txt,HIGH,1
CUMCM-2001-A-008,3,derived/scale/papers/CUMCM-2001-A-008,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管三维重建的问题A.pdf,1BDA1352B4F91D5D01A0154A63BAC28CA8765B1A811649E63A44F72E9966B5CE,derived/scale/papers/CUMCM-2001-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-008/source_page_3.txt,HIGH,1
CUMCM-2001-A-008,4,derived/scale/papers/CUMCM-2001-A-008,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管三维重建的问题A.pdf,1BDA1352B4F91D5D01A0154A63BAC28CA8765B1A811649E63A44F72E9966B5CE,derived/scale/papers/CUMCM-2001-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-008/source_page_4.txt,HIGH,1
CUMCM-2001-A-008,5,derived/scale/papers/CUMCM-2001-A-008,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管三维重建的问题A.pdf,1BDA1352B4F91D5D01A0154A63BAC28CA8765B1A811649E63A44F72E9966B5CE,derived/scale/papers/CUMCM-2001-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-008/source_page_5.txt,HIGH,1
CUMCM-2001-A-009,1,derived/scale/papers/CUMCM-2001-A-009,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管切片的三维重建 (2).pdf,81DEAC31BCAB1054F91AC5F9E82EF8628921F39F470091C0FA392AD82F33E3DF,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-009/source_page_1.txt,HIGH,1
CUMCM-2001-A-009,2,derived/scale/papers/CUMCM-2001-A-009,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管切片的三维重建 (2).pdf,81DEAC31BCAB1054F91AC5F9E82EF8628921F39F470091C0FA392AD82F33E3DF,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-009/source_page_2.txt,HIGH,1
CUMCM-2001-A-009,3,derived/scale/papers/CUMCM-2001-A-009,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管切片的三维重建 (2).pdf,81DEAC31BCAB1054F91AC5F9E82EF8628921F39F470091C0FA392AD82F33E3DF,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-009/source_page_3.txt,HIGH,1
CUMCM-2001-A-009,4,derived/scale/papers/CUMCM-2001-A-009,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管切片的三维重建 (2).pdf,81DEAC31BCAB1054F91AC5F9E82EF8628921F39F470091C0FA392AD82F33E3DF,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-009/source_page_4.txt,HIGH,1
CUMCM-2001-A-009,5,derived/scale/papers/CUMCM-2001-A-009,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管切片的三维重建 (2).pdf,81DEAC31BCAB1054F91AC5F9E82EF8628921F39F470091C0FA392AD82F33E3DF,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-009/source_page_5.txt,HIGH,1
CUMCM-2001-A-009,6,derived/scale/papers/CUMCM-2001-A-009,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管切片的三维重建 (2).pdf,81DEAC31BCAB1054F91AC5F9E82EF8628921F39F470091C0FA392AD82F33E3DF,derived/scale/papers/CUMCM-2001-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-009/source_page_6.txt,HIGH,1
CUMCM-2001-A-010,1,derived/scale/papers/CUMCM-2001-A-010,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：旋转抛物面聚光效果的研究.pdf,273DBE3935179F856B622443EA7D2BAAED27F48DC46CF71F0DC99E0F6A7D450E,derived/scale/papers/CUMCM-2001-A-010/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-010/source_page_1.txt,HIGH,1
CUMCM-2001-A-010,2,derived/scale/papers/CUMCM-2001-A-010,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：旋转抛物面聚光效果的研究.pdf,273DBE3935179F856B622443EA7D2BAAED27F48DC46CF71F0DC99E0F6A7D450E,derived/scale/papers/CUMCM-2001-A-010/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-010/source_page_2.txt,HIGH,1
CUMCM-2001-A-010,3,derived/scale/papers/CUMCM-2001-A-010,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：旋转抛物面聚光效果的研究.pdf,273DBE3935179F856B622443EA7D2BAAED27F48DC46CF71F0DC99E0F6A7D450E,derived/scale/papers/CUMCM-2001-A-010/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-010/source_page_3.txt,HIGH,1
CUMCM-2001-A-010,4,derived/scale/papers/CUMCM-2001-A-010,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：旋转抛物面聚光效果的研究.pdf,273DBE3935179F856B622443EA7D2BAAED27F48DC46CF71F0DC99E0F6A7D450E,derived/scale/papers/CUMCM-2001-A-010/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-010/source_page_4.txt,HIGH,1
CUMCM-2001-A-010,5,derived/scale/papers/CUMCM-2001-A-010,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：旋转抛物面聚光效果的研究.pdf,273DBE3935179F856B622443EA7D2BAAED27F48DC46CF71F0DC99E0F6A7D450E,derived/scale/papers/CUMCM-2001-A-010/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-010/source_page_5.txt,HIGH,1
CUMCM-2001-A-011,1,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_1.txt,HIGH,1
CUMCM-2001-A-011,2,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_2.txt,HIGH,1
CUMCM-2001-A-011,3,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_3.txt,HIGH,1
CUMCM-2001-A-011,4,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_4.txt,HIGH,1
CUMCM-2001-A-011,5,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_5.txt,HIGH,1
CUMCM-2001-A-011,6,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_6.txt,HIGH,1
CUMCM-2001-A-011,7,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_7.txt,HIGH,1
CUMCM-2001-A-011,8,derived/scale/papers/CUMCM-2001-A-011,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管管道的三维重建.pdf,E38825A5B771F57B2D91665C29C79C7DDC0E63AA740D103DA83FEF3C7ADA1196,derived/scale/papers/CUMCM-2001-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-011/source_page_8.txt,HIGH,1
CUMCM-2001-A-012,1,derived/scale/papers/CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,B8901C32246F2042BF38A39F4668D6D1E186469C2F2A5610F765A676BA75FFBF,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-012/source_page_1.txt,HIGH,1
CUMCM-2001-A-012,2,derived/scale/papers/CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,B8901C32246F2042BF38A39F4668D6D1E186469C2F2A5610F765A676BA75FFBF,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-012/source_page_2.txt,HIGH,1
CUMCM-2001-A-012,3,derived/scale/papers/CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,B8901C32246F2042BF38A39F4668D6D1E186469C2F2A5610F765A676BA75FFBF,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-012/source_page_3.txt,HIGH,1
CUMCM-2001-A-012,4,derived/scale/papers/CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,B8901C32246F2042BF38A39F4668D6D1E186469C2F2A5610F765A676BA75FFBF,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-012/source_page_4.txt,HIGH,1
CUMCM-2001-A-012,5,derived/scale/papers/CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,B8901C32246F2042BF38A39F4668D6D1E186469C2F2A5610F765A676BA75FFBF,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-012/source_page_5.txt,HIGH,1
CUMCM-2001-A-012,6,derived/scale/papers/CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,B8901C32246F2042BF38A39F4668D6D1E186469C2F2A5610F765A676BA75FFBF,derived/scale/papers/CUMCM-2001-A-012/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-A-012/source_page_6.txt,HIGH,1
CUMCM-2001-B-001,1,derived/scale/papers/CUMCM-2001-B-001,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度优化模型.pdf,BA89E0F687DE3A8DEF4607B21F4D8979DBCC8D775FE9F4F7FB613AB1EC44C254,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-001/source_page_1.txt,HIGH,1
CUMCM-2001-B-001,2,derived/scale/papers/CUMCM-2001-B-001,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度优化模型.pdf,BA89E0F687DE3A8DEF4607B21F4D8979DBCC8D775FE9F4F7FB613AB1EC44C254,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-001/source_page_2.txt,HIGH,1
CUMCM-2001-B-001,3,derived/scale/papers/CUMCM-2001-B-001,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度优化模型.pdf,BA89E0F687DE3A8DEF4607B21F4D8979DBCC8D775FE9F4F7FB613AB1EC44C254,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-001/source_page_3.txt,HIGH,1
CUMCM-2001-B-001,4,derived/scale/papers/CUMCM-2001-B-001,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度优化模型.pdf,BA89E0F687DE3A8DEF4607B21F4D8979DBCC8D775FE9F4F7FB613AB1EC44C254,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-001/source_page_4.txt,HIGH,1
CUMCM-2001-B-001,5,derived/scale/papers/CUMCM-2001-B-001,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度优化模型.pdf,BA89E0F687DE3A8DEF4607B21F4D8979DBCC8D775FE9F4F7FB613AB1EC44C254,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-001/source_page_5.txt,HIGH,1
CUMCM-2001-B-001,6,derived/scale/papers/CUMCM-2001-B-001,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度优化模型.pdf,BA89E0F687DE3A8DEF4607B21F4D8979DBCC8D775FE9F4F7FB613AB1EC44C254,derived/scale/papers/CUMCM-2001-B-001/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-001/source_page_6.txt,HIGH,1
CUMCM-2001-B-002,1,derived/scale/papers/CUMCM-2001-B-002,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：对于公交汽车调度问题的求解.pdf,89768B6C78A6018D0295F036222D968ADAD1387F555EE25E9ED6650D56533DD4,derived/scale/papers/CUMCM-2001-B-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-002/source_page_1.txt,HIGH,1
CUMCM-2001-B-002,2,derived/scale/papers/CUMCM-2001-B-002,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：对于公交汽车调度问题的求解.pdf,89768B6C78A6018D0295F036222D968ADAD1387F555EE25E9ED6650D56533DD4,derived/scale/papers/CUMCM-2001-B-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-002/source_page_2.txt,HIGH,1
CUMCM-2001-B-002,3,derived/scale/papers/CUMCM-2001-B-002,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：对于公交汽车调度问题的求解.pdf,89768B6C78A6018D0295F036222D968ADAD1387F555EE25E9ED6650D56533DD4,derived/scale/papers/CUMCM-2001-B-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-002/source_page_3.txt,HIGH,1
CUMCM-2001-B-002,4,derived/scale/papers/CUMCM-2001-B-002,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：对于公交汽车调度问题的求解.pdf,89768B6C78A6018D0295F036222D968ADAD1387F555EE25E9ED6650D56533DD4,derived/scale/papers/CUMCM-2001-B-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2001-B-002/source_page_4.txt,HIGH,1
