paper_id,source_page,api_page_index,api_call_mode,text_chars,text_nonempty,needs_ocr_if_available,verified_blank_page,status
CUMCM-2025-C-C023,53,52,extract_text_in_regions_full_page,1163,1,0,0,PASS
CUMCM-2025-C-C023,54,53,extract_text_in_regions_full_page,1282,1,0,0,PASS
CUMCM-2025-C-C023,55,54,extract_text_in_regions_full_page,1172,1,0,0,PASS
CUMCM-2025-C-C023,56,55,extract_text_in_regions_full_page,1110,1,0,0,PASS
CUMCM-2025-C-C023,57,56,extract_text_in_regions_full_page,1068,1,0,0,PASS
CUMCM-2025-C-C023,58,57,extract_text_in_regions_full_page,1002,1,0,0,PASS
CUMCM-2025-C-C023,59,58,extract_text_in_regions_full_page,995,1,0,0,PASS
CUMCM-2025-C-C023,60,59,extract_text_in_regions_full_page,1168,1,0,0,PASS
CUMCM-2025-C-C023,61,60,extract_text_in_regions_full_page,1259,1,0,0,PASS
CUMCM-2025-C-C023,62,61,extract_text_in_regions_full_page,968,1,0,0,PASS
CUMCM-2025-C-C023,63,62,extract_text_in_regions_full_page,888,1,0,0,PASS
CUMCM-2025-C-C023,64,63,extract_text_in_regions_full_page,1154,1,0,0,PASS
CUMCM-2025-C-C023,65,64,extract_text_in_regions_full_page,1045,1,0,0,PASS
CUMCM-2025-C-C023,66,65,extract_text_in_regions_full_page,1219,1,0,0,PASS
CUMCM-2025-C-C023,67,66,extract_text_in_regions_full_page,1320,1,0,0,PASS
CUMCM-2025-C-C023,68,67,extract_text_in_regions_full_page,1384,1,0,0,PASS
CUMCM-2025-C-C023,69,68,extract_text_in_regions_full_page,1090,1,0,0,PASS
CUMCM-2025-C-C023,70,69,extract_text_in_regions_full_page,1244,1,0,0,PASS
CUMCM-2025-C-C023,71,70,extract_text_in_regions_full_page,1148,1,0,0,PASS
CUMCM-2025-C-C023,72,71,extract_text_in_regions_full_page,1062,1,0,0,PASS
CUMCM-2025-C-C023,73,72,extract_text_in_regions_full_page,1082,1,0,0,PASS
CUMCM-2025-C-C023,74,73,extract_text_in_regions_full_page,956,1,0,0,PASS
CUMCM-2025-C-C023,75,74,extract_text_in_regions_full_page,1100,1,0,0,PASS
CUMCM-2025-C-C023,76,75,extract_text_in_regions_full_page,1145,1,0,0,PASS
CUMCM-2025-C-C023,77,76,extract_text_in_regions_full_page,1317,1,0,0,PASS
CUMCM-2025-C-C023,78,77,extract_text_in_regions_full_page,1327,1,0,0,PASS
CUMCM-2025-C-C023,79,78,extract_text_in_regions_full_page,1419,1,0,0,PASS
CUMCM-2025-C-C023,80,79,extract_text_in_regions_full_page,1456,1,0,0,PASS
CUMCM-2025-C-C023,81,80,extract_text_in_regions_full_page,1309,1,0,0,PASS
CUMCM-2025-C-C023,82,81,extract_text_in_regions_full_page,1365,1,0,0,PASS
CUMCM-2025-C-C023,83,82,extract_text_in_regions_full_page,1356,1,0,0,PASS
CUMCM-2025-C-C023,84,83,extract_text_in_regions_full_page,1289,1,0,0,PASS
CUMCM-2025-C-C023,85,84,extract_text_in_regions_full_page,1040,1,0,0,PASS
CUMCM-2025-C-C023,86,85,extract_text_in_regions_full_page,1071,1,0,0,PASS
CUMCM-2025-C-C023,87,86,extract_text_in_regions_full_page,1148,1,0,0,PASS
CUMCM-2025-C-C023,88,87,extract_text_in_regions_full_page,1257,1,0,0,PASS
CUMCM-2025-C-C023,89,88,extract_text_in_regions_full_page,989,1,0,0,PASS
CUMCM-2025-C-C023,90,89,extract_text_in_regions_full_page,1115,1,0,0,PASS
CUMCM-2025-C-C023,91,90,extract_text_in_regions_full_page,921,1,0,0,PASS
CUMCM-2025-C-C023,92,91,extract_text_in_regions_full_page,1219,1,0,0,PASS
CUMCM-2025-C-C023,93,92,extract_text_in_regions_full_page,1023,1,0,0,PASS
CUMCM-2025-C-C023,94,93,extract_text_in_regions_full_page,1276,1,0,0,PASS
CUMCM-2025-C-C023,95,94,extract_text_in_regions_full_page,958,1,0,0,PASS
CUMCM-2025-C-C023,96,95,extract_text_in_regions_full_page,1136,1,0,0,PASS
CUMCM-2025-C-C023,97,96,extract_text_in_regions_full_page,1128,1,0,0,PASS
CUMCM-2025-C-C023,98,97,extract_text_in_regions_full_page,1139,1,0,0,PASS
CUMCM-2025-C-C023,99,98,extract_text_in_regions_full_page,1218,1,0,0,PASS
CUMCM-2025-C-C023,100,99,extract_text_in_regions_full_page,1369,1,0,0,PASS
CUMCM-2025-C-C023,101,100,extract_text_in_regions_full_page,1262,1,0,0,PASS
CUMCM-2025-C-C023,102,101,extract_text_in_regions_full_page,1188,1,0,0,PASS
CUMCM-2025-C-C023,103,102,extract_text_in_regions_full_page,1118,1,0,0,PASS
CUMCM-2025-C-C023,104,103,extract_text_in_regions_full_page,1199,1,0,0,PASS
CUMCM-2025-C-C023,105,104,extract_text_in_regions_full_page,1043,1,0,0,PASS
CUMCM-2025-C-C023,106,105,extract_text_in_regions_full_page,1087,1,0,0,PASS
CUMCM-2025-C-C023,107,106,extract_text_in_regions_full_page,1284,1,0,0,PASS
CUMCM-2025-C-C023,108,107,extract_text_in_regions_full_page,1311,1,0,0,PASS
CUMCM-2025-C-C023,109,108,extract_text_in_regions_full_page,1275,1,0,0,PASS
CUMCM-2025-C-C023,110,109,extract_text_in_regions_full_page,1362,1,0,0,PASS
CUMCM-2025-C-C023,111,110,extract_text_in_regions_full_page,1445,1,0,0,PASS
CUMCM-2025-C-C023,112,111,extract_text_in_regions_full_page,1249,1,0,0,PASS
CUMCM-2025-C-C023,113,112,extract_text_in_regions_full_page,1317,1,0,0,PASS
CUMCM-2025-C-C023,114,113,extract_text_in_regions_full_page,1292,1,0,0,PASS
CUMCM-2025-C-C023,115,114,extract_text_in_regions_full_page,1563,1,0,0,PASS
CUMCM-2025-C-C023,116,115,extract_text_in_regions_full_page,1632,1,0,0,PASS
CUMCM-2025-C-C023,117,116,extract_text_in_regions_full_page,1204,1,0,0,PASS
CUMCM-2025-C-C023,118,117,extract_text_in_regions_full_page,1141,1,0,0,PASS
CUMCM-2025-C-C023,119,118,extract_text_in_regions_full_page,1463,1,0,0,PASS
CUMCM-2025-C-C023,120,119,extract_text_in_regions_full_page,1231,1,0,0,PASS
CUMCM-2025-C-C023,121,120,extract_text_in_regions_full_page,1416,1,0,0,PASS
CUMCM-2025-C-C023,122,121,extract_text_in_regions_full_page,1027,1,0,0,PASS
CUMCM-2025-C-C132,1,0,extract_text_in_regions_full_page,2196,1,0,0,PASS
CUMCM-2025-C-C132,2,1,extract_text_in_regions_full_page,1792,1,0,0,PASS
CUMCM-2025-C-C132,3,2,extract_text_in_regions_full_page,1629,1,0,0,PASS
CUMCM-2025-C-C132,4,3,extract_text_in_regions_full_page,942,1,0,0,PASS
CUMCM-2025-C-C132,5,4,extract_text_in_regions_full_page,1077,1,0,0,PASS
CUMCM-2025-C-C132,6,5,extract_text_in_regions_full_page,1216,1,0,0,PASS
CUMCM-2025-C-C132,7,6,extract_text_in_regions_full_page,12,0,0,1,BLANK_PASS
CUMCM-2025-C-C132,8,7,extract_text_in_regions_full_page,12,0,0,1,BLANK_PASS
CUMCM-2025-C-C132,9,8,extract_text_in_regions_full_page,1144,1,0,0,PASS
CUMCM-2025-C-C132,10,9,extract_text_in_regions_full_page,12,0,0,1,BLANK_PASS
CUMCM-2025-C-C132,11,10,extract_text_in_regions_full_page,1597,1,0,0,PASS
CUMCM-2025-C-C132,12,11,extract_text_in_regions_full_page,1457,1,0,0,PASS
CUMCM-2025-C-C132,13,12,extract_text_in_regions_full_page,1267,1,0,0,PASS
CUMCM-2025-C-C132,14,13,extract_text_in_regions_full_page,818,1,0,0,PASS
CUMCM-2025-C-C132,15,14,extract_text_in_regions_full_page,1710,1,0,0,PASS
CUMCM-2025-C-C132,16,15,extract_text_in_regions_full_page,630,1,0,0,PASS
CUMCM-2025-C-C132,17,16,extract_text_in_regions_full_page,900,1,0,0,PASS
CUMCM-2025-C-C132,18,17,extract_text_in_regions_full_page,1296,1,0,0,PASS
CUMCM-2025-C-C132,19,18,extract_text_in_regions_full_page,1360,1,0,0,PASS
CUMCM-2025-C-C132,20,19,extract_text_in_regions_full_page,1299,1,0,0,PASS
CUMCM-2025-C-C132,21,20,extract_text_in_regions_full_page,1417,1,0,0,PASS
CUMCM-2025-C-C132,22,21,extract_text_in_regions_full_page,1003,1,0,0,PASS
CUMCM-2025-C-C132,23,22,extract_text_in_regions_full_page,1291,1,0,0,PASS
CUMCM-2025-C-C132,24,23,extract_text_in_regions_full_page,1018,1,0,0,PASS
CUMCM-2025-C-C132,25,24,extract_text_in_regions_full_page,1218,1,0,0,PASS
CUMCM-2025-C-C132,26,25,extract_text_in_regions_full_page,1318,1,0,0,PASS
CUMCM-2025-C-C132,27,26,extract_text_in_regions_full_page,1131,1,0,0,PASS
CUMCM-2025-C-C132,28,27,extract_text_in_regions_full_page,1051,1,0,0,PASS
CUMCM-2025-C-C132,29,28,extract_text_in_regions_full_page,852,1,0,0,PASS
CUMCM-2025-C-C132,30,29,extract_text_in_regions_full_page,1083,1,0,0,PASS
CUMCM-2025-C-C132,31,30,extract_text_in_regions_full_page,974,1,0,0,PASS
CUMCM-2025-C-C132,32,31,extract_text_in_regions_full_page,932,1,0,0,PASS
CUMCM-2025-C-C132,33,32,extract_text_in_regions_full_page,1360,1,0,0,PASS
CUMCM-2025-C-C132,34,33,extract_text_in_regions_full_page,1128,1,0,0,PASS
CUMCM-2025-C-C132,35,34,extract_text_in_regions_full_page,1249,1,0,0,PASS
CUMCM-2025-C-C132,36,35,extract_text_in_regions_full_page,12,0,0,1,BLANK_PASS
CUMCM-2025-C-C132,37,36,extract_text_in_regions_full_page,1458,1,0,0,PASS
CUMCM-2025-C-C132,38,37,extract_text_in_regions_full_page,1048,1,0,0,PASS
CUMCM-2025-C-C132,39,38,extract_text_in_regions_full_page,1652,1,0,0,PASS
CUMCM-2025-C-C132,40,39,extract_text_in_regions_full_page,2166,1,0,0,PASS
CUMCM-2025-C-C132,41,40,extract_text_in_regions_full_page,1186,1,0,0,PASS
CUMCM-2025-C-C132,42,41,extract_text_in_regions_full_page,1747,1,0,0,PASS
CUMCM-2025-C-C132,43,42,extract_text_in_regions_full_page,2198,1,0,0,PASS
CUMCM-2025-C-C132,44,43,extract_text_in_regions_full_page,1701,1,0,0,PASS
CUMCM-2025-C-C132,45,44,extract_text_in_regions_full_page,1913,1,0,0,PASS
CUMCM-2025-C-C132,46,45,extract_text_in_regions_full_page,2028,1,0,0,PASS
CUMCM-2025-C-C132,47,46,extract_text_in_regions_full_page,2172,1,0,0,PASS
CUMCM-2025-C-C132,48,47,extract_text_in_regions_full_page,1938,1,0,0,PASS
CUMCM-2025-C-C132,49,48,extract_text_in_regions_full_page,2241,1,0,0,PASS
CUMCM-2025-C-C132,50,49,extract_text_in_regions_full_page,2265,1,0,0,PASS
CUMCM-2025-C-C132,51,50,extract_text_in_regions_full_page,2451,1,0,0,PASS
CUMCM-2025-C-C132,52,51,extract_text_in_regions_full_page,2236,1,0,0,PASS
CUMCM-2025-C-C132,53,52,extract_text_in_regions_full_page,2398,1,0,0,PASS
CUMCM-2025-C-C132,54,53,extract_text_in_regions_full_page,2136,1,0,0,PASS
CUMCM-2025-C-C132,55,54,extract_text_in_regions_full_page,1737,1,0,0,PASS
CUMCM-2025-C-C132,56,55,extract_text_in_regions_full_page,1679,1,0,0,PASS
CUMCM-2025-C-C132,57,56,extract_text_in_regions_full_page,1825,1,0,0,PASS
CUMCM-2025-C-C132,58,57,extract_text_in_regions_full_page,1778,1,0,0,PASS
CUMCM-2025-C-C132,59,58,extract_text_in_regions_full_page,1928,1,0,0,PASS
CUMCM-2025-C-C132,60,59,extract_text_in_regions_full_page,1938,1,0,0,PASS
CUMCM-2025-C-C132,61,60,extract_text_in_regions_full_page,1961,1,0,0,PASS
CUMCM-2025-C-C132,62,61,extract_text_in_regions_full_page,2052,1,0,0,PASS
CUMCM-2025-C-C132,63,62,extract_text_in_regions_full_page,1909,1,0,0,PASS
CUMCM-2025-C-C132,64,63,extract_text_in_regions_full_page,1844,1,0,0,PASS
CUMCM-2025-C-C132,65,64,extract_text_in_regions_full_page,1313,1,0,0,PASS
CUMCM-2025-D-D037,1,0,extract_text_in_regions_full_page,2288,1,0,0,PASS
CUMCM-2025-D-D037,2,1,extract_text_in_regions_full_page,2317,1,0,0,PASS
CUMCM-2025-D-D037,3,2,extract_text_in_regions_full_page,2528,1,0,0,PASS
CUMCM-2025-D-D037,4,3,extract_text_in_regions_full_page,470,1,0,0,PASS
CUMCM-2025-D-D037,5,4,extract_text_in_regions_full_page,816,1,0,0,PASS
CUMCM-2025-D-D037,6,5,extract_text_in_regions_full_page,1379,1,0,0,PASS
CUMCM-2025-D-D037,7,6,extract_text_in_regions_full_page,876,1,0,0,PASS
CUMCM-2025-D-D037,8,7,extract_text_in_regions_full_page,586,1,0,0,PASS
CUMCM-2025-D-D037,9,8,extract_text_in_regions_full_page,1463,1,0,0,PASS
CUMCM-2025-D-D037,10,9,extract_text_in_regions_full_page,694,1,0,0,PASS
CUMCM-2025-D-D037,11,10,extract_text_in_regions_full_page,1686,1,0,0,PASS
CUMCM-2025-D-D037,12,11,extract_text_in_regions_full_page,1149,1,0,0,PASS
CUMCM-2025-D-D037,13,12,extract_text_in_regions_full_page,1987,1,0,0,PASS
CUMCM-2025-D-D037,14,13,extract_text_in_regions_full_page,677,1,0,0,PASS
CUMCM-2025-D-D037,15,14,extract_text_in_regions_full_page,816,1,0,0,PASS
CUMCM-2025-D-D037,16,15,extract_text_in_regions_full_page,1358,1,0,0,PASS
CUMCM-2025-D-D037,17,16,extract_text_in_regions_full_page,1134,1,0,0,PASS
CUMCM-2025-D-D037,18,17,extract_text_in_regions_full_page,559,1,0,0,PASS
CUMCM-2025-D-D037,19,18,extract_text_in_regions_full_page,735,1,0,0,PASS
CUMCM-2025-D-D037,20,19,extract_text_in_regions_full_page,724,1,0,0,PASS
CUMCM-2025-D-D037,21,20,extract_text_in_regions_full_page,811,1,0,0,PASS
CUMCM-2025-D-D037,22,21,extract_text_in_regions_full_page,1193,1,0,0,PASS
CUMCM-2025-D-D037,23,22,extract_text_in_regions_full_page,1223,1,0,0,PASS
CUMCM-2025-D-D037,24,23,extract_text_in_regions_full_page,1725,1,0,0,PASS
CUMCM-2025-D-D037,25,24,extract_text_in_regions_full_page,1170,1,0,0,PASS
CUMCM-2025-D-D037,26,25,extract_text_in_regions_full_page,1624,1,0,0,PASS
CUMCM-2025-D-D037,27,26,extract_text_in_regions_full_page,3598,1,0,0,PASS
CUMCM-2025-D-D037,28,27,extract_text_in_regions_full_page,4253,1,0,0,PASS
CUMCM-2025-D-D037,29,28,extract_text_in_regions_full_page,4275,1,0,0,PASS
CUMCM-2025-D-D037,30,29,extract_text_in_regions_full_page,3439,1,0,0,PASS
CUMCM-2025-D-D037,31,30,extract_text_in_regions_full_page,1389,1,0,0,PASS
CUMCM-2025-D-D037,32,31,extract_text_in_regions_full_page,3474,1,0,0,PASS
CUMCM-2025-D-D037,33,32,extract_text_in_regions_full_page,4246,1,0,0,PASS
CUMCM-2025-D-D037,34,33,extract_text_in_regions_full_page,4282,1,0,0,PASS
CUMCM-2025-D-D037,35,34,extract_text_in_regions_full_page,3786,1,0,0,PASS
CUMCM-2025-D-D037,36,35,extract_text_in_regions_full_page,774,1,0,0,PASS
CUMCM-2025-D-D037,37,36,extract_text_in_regions_full_page,12,0,0,0,MISSING_PAGE_TEXT
CUMCM-2025-E-E030,1,0,extract_text_in_regions_full_page,2844,1,0,0,PASS
CUMCM-2025-E-E030,2,1,extract_text_in_regions_full_page,1981,1,0,0,PASS
CUMCM-2025-E-E030,3,2,extract_text_in_regions_full_page,2165,1,0,0,PASS
CUMCM-2025-E-E030,4,3,extract_text_in_regions_full_page,1588,1,0,0,PASS
CUMCM-2025-E-E030,5,4,extract_text_in_regions_full_page,1524,1,0,0,PASS
CUMCM-2025-E-E030,6,5,extract_text_in_regions_full_page,1827,1,0,0,PASS
CUMCM-2025-E-E030,7,6,extract_text_in_regions_full_page,1667,1,0,0,PASS
CUMCM-2025-E-E030,8,7,extract_text_in_regions_full_page,2127,1,0,0,PASS
CUMCM-2025-E-E030,9,8,extract_text_in_regions_full_page,1338,1,0,0,PASS
CUMCM-2025-E-E030,10,9,extract_text_in_regions_full_page,1859,1,0,0,PASS
CUMCM-2025-E-E030,11,10,extract_text_in_regions_full_page,1189,1,0,0,PASS
CUMCM-2025-E-E030,12,11,extract_text_in_regions_full_page,1723,1,0,0,PASS
CUMCM-2025-E-E030,13,12,extract_text_in_regions_full_page,1596,1,0,0,PASS
CUMCM-2025-E-E030,14,13,extract_text_in_regions_full_page,1911,1,0,0,PASS
CUMCM-2025-E-E030,15,14,extract_text_in_regions_full_page,1465,1,0,0,PASS
CUMCM-2025-E-E030,16,15,extract_text_in_regions_full_page,1651,1,0,0,PASS
CUMCM-2025-E-E030,17,16,extract_text_in_regions_full_page,1737,1,0,0,PASS
CUMCM-2025-E-E030,18,17,extract_text_in_regions_full_page,1325,1,0,0,PASS
CUMCM-2025-E-E030,19,18,extract_text_in_regions_full_page,1917,1,0,0,PASS
CUMCM-2025-E-E030,20,19,extract_text_in_regions_full_page,1567,1,0,0,PASS
CUMCM-2025-E-E030,21,20,extract_text_in_regions_full_page,870,1,0,0,PASS
CUMCM-2025-E-E030,22,21,extract_text_in_regions_full_page,866,1,0,0,PASS
CUMCM-2025-E-E030,23,22,extract_text_in_regions_full_page,1470,1,0,0,PASS
CUMCM-2025-E-E030,24,23,extract_text_in_regions_full_page,1920,1,0,0,PASS
CUMCM-2025-E-E030,25,24,extract_text_in_regions_full_page,1585,1,0,0,PASS
CUMCM-2025-E-E030,26,25,extract_text_in_regions_full_page,1791,1,0,0,PASS
CUMCM-2025-E-E030,27,26,extract_text_in_regions_full_page,1577,1,0,0,PASS
CUMCM-2025-E-E030,28,27,extract_text_in_regions_full_page,1221,1,0,0,PASS
CUMCM-2025-E-E030,29,28,extract_text_in_regions_full_page,1817,1,0,0,PASS
CUMCM-2025-E-E030,30,29,extract_text_in_regions_full_page,2031,1,0,0,PASS
CUMCM-2025-E-E030,31,30,extract_text_in_regions_full_page,1703,1,0,0,PASS
CUMCM-2025-E-E030,32,31,extract_text_in_regions_full_page,1574,1,0,0,PASS
CUMCM-2025-E-E030,33,32,extract_text_in_regions_full_page,1461,1,0,0,PASS
CUMCM-2025-E-E030,34,33,extract_text_in_regions_full_page,1346,1,0,0,PASS
CUMCM-2025-E-E030,35,34,extract_text_in_regions_full_page,1303,1,0,0,PASS
CUMCM-2025-E-E030,36,35,extract_text_in_regions_full_page,859,1,0,0,PASS
