file_path,sha256,pdf_type,machine_routing,preliminary_q,review_reason,status,timestamp
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:19.980742
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:20.008894
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:20.026880
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:20.063771
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:20.084018
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:20.097717
2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/E030.pdf,7270DACAB35167E998141D5D34C34D12A912B3620249A892697211F24D009E0D,image_based,IMAGE_VISUAL_REVIEW,,Routing: IMAGE_VISUAL_REVIEW,pending,2026-08-20T12:43:20.111084
